target,init,shots,n_bits,noise,probability,time_sampling,l2_error,fro_norm,fidelity
qiskit-cpu,ghz,65536,11,Amplitude Damping,1.0,2.68339493998792,0.9997558295653994,1.4135228597665332,0.0009765624999999
qiskit-cpu,ghz,65536,12,Amplitude Damping,1.0,8.765501009009313,0.9998779222360098,1.4138682530511706,0.0004882812499999
qiskit-cpu,ghz,65536,3,Phase Damping,1.0,0.0291535659926012,0.0027609555000448,0.9354143466934858,0.125
qiskit-cpu,ghz,65536,4,Phase Damping,1.0,0.0282900200108997,0.0036501370868022,0.9682458365518516,0.0624999999999998
qiskit-cpu,ghz,65536,5,Phase Damping,1.0,0.0307716889947187,0.0043522603144922,0.9842509842514676,0.0312499999999997
qiskit-cpu,ghz,65536,6,Phase Damping,1.0,0.0498618120036553,0.0044045863088166,0.9921567416493058,0.0156250000000013
qiskit-cpu,ghz,65536,7,Phase Damping,1.0,0.1331067830033134,0.0036213835525179,0.9960860906569288,0.0078125000000008
qiskit-cpu,ghz,65536,8,Phase Damping,1.0,0.1547068410000065,0.0037987949791567,0.998044963917933,0.0039062500000038
qiskit-cpu,ghz,65536,9,Phase Damping,1.0,0.1584441540035186,0.0039927909827923,0.9990229601916832,0.0019531249999903
qiskit-cpu,ghz,65536,10,Phase Damping,1.0,0.586505273997318,0.0038967613370359,0.9995115994649686,0.0009765624999829
qiskit-cpu,ghz,65536,11,Phase Damping,1.0,3.157878244994208,0.0039538228433009,0.999755829606673,0.0004882812500201
qiskit-cpu,ghz,65536,12,Phase Damping,1.0,12.392267645001994,0.0039612357160877,0.9998779219790362,0.0002441406249372
qiskit-cpu,ghz,65536,3,Bit Flip,1.0,0.0608756839937996,0.2503417006333019,1.388083821423129,0.0366116523516816
qiskit-cpu,ghz,65536,4,Bit Flip,1.0,0.0672324929910246,0.1764193687891047,1.3919410907075034,0.0312499999999998
qiskit-cpu,ghz,65536,5,Bit Flip,1.0,0.0676119620038662,0.1249856065122419,1.3852986308361257,0.0404738517017686
qiskit-cpu,ghz,65536,6,Bit Flip,1.0,0.099051605007844,0.0883886347732575,1.3877583977463552,0.0370633147423187
qiskit-cpu,ghz,65536,7,Bit Flip,1.0,0.1333277380035724,0.0627565631369315,1.3951564916129502,0.0267691819552247
qiskit-cpu,ghz,65536,8,Bit Flip,1.0,1.0957943190005608,0.0443897292799712,1.3963195579177343,0.0251458460891888
qiskit-cpu,ghz,65536,9,Bit Flip,1.0,1.5422695520101115,0.031602525142347,1.403085383571128,0.0156757031995972
qiskit-cpu,ghz,65536,10,Bit Flip,1.0,2.271504971999093,0.022443069731676,1.4036900752562007,0.0148270862961134
qiskit-cpu,ghz,65536,11,Bit Flip,1.0,4.537494668998988,0.0160494174568202,1.407901577384975,0.0089065742397311
qiskit-cpu,ghz,65536,12,Bit Flip,1.0,10.002683840008103,0.0118016055708485,1.4082334691149558,0.0084392479752214
qiskit-gpu,zero,131072,3,none,0.0,0.0694922859984217,0.0023844512791637,2.877759329906709e-16,0.9999999999999998
qiskit-gpu,zero,131072,4,none,0.0,0.0512387429916998,0.0021207246705171,2.172217384091364e-16,1.0
qiskit-gpu,zero,131072,5,none,0.0,0.0636597830016398,0.0029385749797877,2.893194259083379e-16,1.0
qiskit-gpu,zero,131072,6,none,0.0,0.0575277649913914,0.0021360124749264,2.43628310082355e-16,1.0
qiskit-gpu,zero,131072,7,none,0.0,0.0773228159960126,0.0027246660479595,2.9134834419659634e-16,0.9999999999999986
qiskit-gpu,zero,131072,8,none,0.0,0.0864119960024254,0.0026211162159691,2.962729191795609e-16,1.0
qiskit-gpu,zero,131072,9,none,0.0,0.0843408189975889,0.0027414485854203,3.23365438168166e-16,1.0000000000000056
qiskit-gpu,zero,131072,10,none,0.0,0.093572629004484,0.0027433800576641,3.161400423668341e-16,1.0
qiskit-gpu,zero,131072,11,none,0.0,0.0853476699994644,0.0028200496236703,3.26096423932479e-16,1.0000000000000018
qiskit-gpu,zero,131072,12,none,0.0,0.0866028019954683,0.002756461283907,3.3622594716541207e-16,1.0
qiskit-gpu,zero,131072,3,Depolarizing,0.01,0.0510936109931208,0.002231464218961,0.0963262570694824,0.912045420156403
qiskit-gpu,zero,131072,4,Depolarizing,0.01,0.0674156850000144,0.0027445891885915,0.1738203645393689,0.8364901544587344
qiskit-gpu,zero,131072,5,Depolarizing,0.01,0.0679625019984087,0.0020558634862871,0.2641834416219027,0.7470376919837194
qiskit-gpu,zero,131072,6,Depolarizing,0.01,0.0602053629991132,0.0029755421163589,0.3614180728012464,0.6498023910555082
qiskit-gpu,zero,131072,7,Depolarizing,0.01,0.0660094109916826,0.0028085706999022,0.4597915215083298,0.5506844197474099
qiskit-gpu,zero,131072,8,Depolarizing,0.01,0.0882202120119473,0.0029103715228138,0.5543899556921941,0.4548169361276628
qiskit-gpu,zero,131072,9,Depolarizing,0.01,0.1077551950002089,0.0027425100022779,0.6414548390455252,0.366198157177112
qiskit-gpu,zero,131072,10,Depolarizing,0.01,0.2139473240094958,0.0028074720593966,0.7185081661330199,0.2875268029873523
qiskit-gpu,zero,131072,11,Depolarizing,0.01,0.6538032759999624,0.0027791319735859,0.7843008689632177,0.2202235917649463
qiskit-gpu,zero,131072,12,Depolarizing,0.01,2.528606512991246,0.0028346666044634,0.8386348202382202,0.1645951918331391
qiskit-gpu,zero,131072,3,Amplitude Damping,0.01,0.058439639993594,0.0234532775027331,0.0834206817925003,0.940367179185795
qiskit-gpu,zero,131072,4,Amplitude Damping,0.01,0.0680818219989305,0.0245078407692677,0.1402221015669986,0.889473999101165
qiskit-gpu,zero,131072,5,Amplitude Damping,0.01,0.0555931470007635,0.0245100898505402,0.2053563954757053,0.8278832236976581
qiskit-gpu,zero,131072,6,Amplitude Damping,0.01,0.0625496249995194,0.0225325665459654,0.2763192021814489,0.7585137028607416
qiskit-gpu,zero,131072,7,Amplitude Damping,0.01,0.0790313040051842,0.0197709749731417,0.3504121185818009,0.6843405187680691
qiskit-gpu,zero,131072,8,Amplitude Damping,0.01,0.0703314749989658,0.0165923247160762,0.4250933301849187,0.6082018585449186
qiskit-gpu,zero,131072,9,Amplitude Damping,0.01,0.0946335529879434,0.0142102711216178,0.4981458424813343,0.5326452506063902
qiskit-gpu,zero,131072,10,Amplitude Damping,0.01,0.2092349239974282,0.0117133147827769,0.5677631451120336,0.4598194874026653
qiskit-gpu,zero,131072,11,Amplitude Damping,0.01,0.6143345140008023,0.0097285580502993,0.6325810097741379,0.3914136664927118
qiskit-gpu,zero,131072,12,Amplitude Damping,0.01,2.5423011160019087,0.008007928219401,0.6916700051530114,0.3286400391537042
qiskit-gpu,zero,131072,3,Phase Damping,0.01,0.0589801790047204,0.0026216713372698,0.0475091949412086,0.9609781040920417
qiskit-gpu,zero,131072,4,Phase Damping,0.01,0.0546859500027494,0.0012038014479563,0.0829903725048908,0.9283362475067756
qiskit-gpu,zero,131072,5,Phase Damping,0.01,0.0680653809977229,0.00281595980906,0.1253747834289445,0.8881937105342039
qiskit-gpu,zero,131072,6,Phase Damping,0.01,0.0693549269926734,0.0028819526602188,0.1735336133736937,0.8417137583837062
qiskit-gpu,zero,131072,7,Phase Damping,0.01,0.1206937179958913,0.0029196766842883,0.2261952332278519,0.7901676383564086
qiskit-gpu,zero,131072,8,Phase Damping,0.01,0.0743218940042425,0.0028757454045763,0.2820498060393536,0.7348789586459723
qiskit-gpu,zero,131072,9,Phase Damping,0.01,0.1201022029999876,0.0027674623046524,0.3398114634846215,0.6771700873987945
qiskit-gpu,zero,131072,10,Phase Damping,0.01,0.1977453500003321,0.0028048999740429,0.3982654990404556,0.6183133833038026
qiskit-gpu,zero,131072,11,Phase Damping,0.01,0.604560419000336,0.0028103317737777,0.4563049573350268,0.5594894805294941
qiskit-gpu,zero,131072,12,Phase Damping,0.01,2.539662707989919,0.0027174999429791,0.5129573672204749,0.5017541619129984
qiskit-gpu,zero,131072,3,Bit Flip,0.01,0.0634289689915021,0.0028304333947585,0.1519159075199653,0.8704371397883173
qiskit-gpu,zero,131072,4,Bit Flip,0.01,0.0560671109997201,0.0029156667266836,0.2722511710122389,0.7554710136509637
qiskit-gpu,zero,131072,5,Bit Flip,0.01,0.0707066820032196,0.0034428947825544,0.4018747609164603,0.6269655009340966
qiskit-gpu,zero,131072,6,Bit Flip,0.01,0.0687012199923629,0.0028669677008279,0.5274943399617313,0.4990207760624531
qiskit-gpu,zero,131072,7,Bit Flip,0.01,0.0723969620012212,0.0028548415482793,0.6400839522760612,0.3820071274679417
qiskit-gpu,zero,131072,8,Bit Flip,0.01,0.0682043799897655,0.0027604916475417,0.7349426634344105,0.2819960903292002
qiskit-gpu,zero,131072,9,Bit Flip,0.01,0.1122281269927043,0.0027838405080067,0.8108517036350703,0.2012341317569161
qiskit-gpu,zero,131072,10,Bit Flip,0.01,0.1981464650016278,0.0027876224900925,0.868952930650034,0.1391415353250151
qiskit-gpu,zero,131072,11,Bit Flip,0.01,0.6073236020019976,0.0027935880027864,0.911700696025595,0.0934261164952984
qiskit-gpu,zero,131072,12,Bit Flip,0.01,2.558216801000526,0.0027969406136216,0.942046521262153,0.0610450133626432
qiskit-gpu,zero,131072,3,Depolarizing,0.1,0.0598079359915573,0.0018335008176699,0.623219076867888,0.4221760546833265
qiskit-gpu,zero,131072,4,Depolarizing,0.1,0.0526411820028442,0.0026903759281166,0.8242196502071266,0.206149257140417
qiskit-gpu,zero,131072,5,Depolarizing,0.1,0.0648935970093589,0.0027759256082194,0.927052871531299,0.0895037508376055
qiskit-gpu,zero,131072,6,Depolarizing,0.1,0.0775967360095819,0.0029303629414457,0.9715986888902336,0.0366973010991967
qiskit-gpu,zero,131072,7,Depolarizing,0.1,0.0721085139957722,0.0027607235835352,0.9891086360092656,0.0149623161241407
qiskit-gpu,zero,131072,8,Depolarizing,0.1,0.0690737109980546,0.0027429132329895,0.995733838849101,0.0062678266238146
qiskit-gpu,zero,131072,9,Depolarizing,0.1,0.0972808080114191,0.0027351991228951,0.9982598970345132,0.0027301543729423
qiskit-gpu,zero,131072,10,Depolarizing,0.1,0.2041362320014741,0.002712826459605,0.9992577759820248,0.0012341617543593
qiskit-gpu,zero,131072,11,Depolarizing,0.1,0.6114865619892953,0.0027992912902184,0.9996704561344149,0.0005746649888968
qiskit-gpu,zero,131072,12,Depolarizing,0.1,2.5447358039964456,0.0028001437026852,0.9998488842288868,0.0002734477238432
qiskit-gpu,zero,131072,3,Amplitude Damping,0.1,0.0560706249962095,0.1568215515152814,0.5537292775928218,0.5896381531647995
qiskit-gpu,zero,131072,4,Amplitude Damping,0.1,0.0620910099969478,0.1678086085058111,0.7388617074026894,0.3909515750016686
qiskit-gpu,zero,131072,5,Amplitude Damping,0.1,0.0659671659959713,0.1619183257649525,0.8637869011252359,0.2416420229700857
qiskit-gpu,zero,131072,6,Amplitude Damping,0.1,0.0629916059988318,0.1505598986565683,0.941418108650432,0.1415072321473605
qiskit-gpu,zero,131072,7,Amplitude Damping,0.1,0.0752114779897965,0.1367914755718028,0.9862713265078964,0.0795511333930334
qiskit-gpu,zero,131072,8,Amplitude Damping,0.1,0.080198591997032,0.1228523770246203,1.010414429134099,0.0433807963365229
qiskit-gpu,zero,131072,9,Amplitude Damping,0.1,0.1092149430041899,0.1087356977325784,1.0223966778977325,0.0231326732535625
qiskit-gpu,zero,131072,10,Amplitude Damping,0.1,0.195687839994207,0.0968226287634067,1.027678614191651,0.0121355678039343
qiskit-gpu,zero,131072,11,Amplitude Damping,0.1,0.6162465410016011,0.0858634445416568,1.0294934599652108,0.0062911872362492
qiskit-gpu,zero,131072,12,Amplitude Damping,0.1,2.543464032991324,0.0761200662938413,1.0296429955334303,0.0032332476658534
qiskit-gpu,zero,131072,3,Phase Damping,0.1,0.0589229309989605,0.0011209239797943,0.3730925933693693,0.6851267825845647
qiskit-gpu,zero,131072,4,Phase Damping,0.1,0.0529545489989686,0.0028207719539564,0.5478851371659624,0.5064103994008595
qiskit-gpu,zero,131072,5,Phase Damping,0.1,0.0572098359989468,0.0022249072598031,0.6909305513152483,0.3513020819857051
qiskit-gpu,zero,131072,6,Phase Damping,0.1,0.062757578009041,0.0027843422817144,0.7983186102683933,0.2307721988706423
qiskit-gpu,zero,131072,7,Phase Damping,0.1,0.0649986880016513,0.0026590163887868,0.8736078759995337,0.1447156977571979
qiskit-gpu,zero,131072,8,Phase Damping,0.1,0.0776437320018885,0.0028726266155524,0.9235339939039956,0.0872556883001439
qiskit-gpu,zero,131072,9,Phase Damping,0.1,0.1073527659900719,0.0027282740445733,0.9551372322821629,0.0509037389906246
qiskit-gpu,zero,131072,10,Phase Damping,0.1,0.2049019620026229,0.00284469011508,0.9743694500405032,0.028890039657884
qiskit-gpu,zero,131072,11,Phase Damping,0.1,0.6073407420044532,0.0027893341864429,0.9856874506979793,0.0160255792966086
qiskit-gpu,zero,131072,12,Phase Damping,0.1,2.536767936006072,0.0027877895311239,0.9921611757947308,0.0087229582364909
qiskit-gpu,zero,131072,3,Bit Flip,0.1,0.0945611939969239,0.0027139634139004,0.7364304340803375,0.3415424874213515
qiskit-gpu,zero,131072,4,Bit Flip,0.1,0.0710024900035932,0.002089395742436,0.882613334921608,0.1624647400823887
qiskit-gpu,zero,131072,5,Bit Flip,0.1,0.0674671800079522,0.002188452955848,0.9470508015384907,0.0763465146739902
qiskit-gpu,zero,131072,6,Bit Flip,0.1,0.070685686005163,0.002598724539943,0.9755099922530222,0.0362854591598835
qiskit-gpu,zero,131072,7,Bit Flip,0.1,0.0769444460020167,0.0030027846944896,0.988388518340174,0.0175154281819899
qiskit-gpu,zero,131072,8,Bit Flip,0.1,0.0738820650003617,0.0026412033866848,0.9943854253451008,0.0085655950292847
qiskit-gpu,zero,131072,9,Bit Flip,0.1,0.1060025710030458,0.0027299376654778,0.9972480003159904,0.0042269510965445
qiskit-gpu,zero,131072,10,Bit Flip,0.1,0.2285054430103628,0.0027968781793565,0.9986394791154072,0.0020978215299538
qiskit-gpu,zero,131072,11,Bit Flip,0.1,0.5980382729903795,0.002715550063211,0.9993239660064884,0.0010446379722972
qiskit-gpu,zero,131072,12,Bit Flip,0.1,2.579231415002141,0.0028048792218318,0.9996631147991192,0.0005211757861941
qiskit-gpu,zero,131072,3,Depolarizing,0.5,0.0607900280010653,0.0029444323471758,0.9334880319347588,0.1268043518066406
qiskit-gpu,zero,131072,4,Depolarizing,0.5,0.0524382630101172,0.0019183945290046,0.9681639217658782,0.0625793274685115
qiskit-gpu,zero,131072,5,Depolarizing,0.5,0.061768686005962,0.0037419049737713,0.9842471878664868,0.0312537366896336
qiskit-gpu,zero,131072,6,Depolarizing,0.5,0.0689748529985081,0.0027767013431905,0.9921565519198644,0.0156251882419681
qiskit-gpu,zero,131072,7,Depolarizing,0.5,0.0748024729982717,0.0028514141213992,0.9960860804994576,0.0078125101176195
qiskit-gpu,zero,131072,8,Depolarizing,0.5,0.0846188029972836,0.0029230240701787,0.9980449633422483,0.0039062505735854
qiskit-gpu,zero,131072,9,Depolarizing,0.5,0.1141517799987923,0.0026910249152032,0.999022960162794,0.001953125033785
qiskit-gpu,zero,131072,10,Depolarizing,0.5,0.2273447629995644,0.0028447105768699,0.9995115994804272,0.0009765625020399
qiskit-gpu,zero,131072,11,Depolarizing,0.5,0.6078226719982922,0.0027918580654468,0.9997558295652774,0.000488281250125
qiskit-gpu,zero,131072,12,Depolarizing,0.5,2.56224705799832,0.0027735551285312,0.9998779222360044,0.0002441406250077
qiskit-gpu,zero,131072,3,Amplitude Damping,0.5,0.060067631988204,0.0018830854210174,1.118092885524649,0.2427469888025459
qiskit-gpu,zero,131072,4,Amplitude Damping,0.5,0.0526243240019539,0.002341366589159,1.2202493760470647,0.1218336512145643
qiskit-gpu,zero,131072,5,Amplitude Damping,0.5,0.0663217570108827,0.0029359987942772,1.2688605673380835,0.0609744434613426
qiskit-gpu,zero,131072,6,Amplitude Damping,0.5,0.0718774940032744,0.0023896695967385,1.2925897426956643,0.0304944100186895
qiskit-gpu,zero,131072,7,Amplitude Damping,0.5,0.0771249589888611,0.0024581336139651,1.3043144469228585,0.0152481030151312
qiskit-gpu,zero,131072,8,Amplitude Damping,0.5,0.0843310710042715,0.0028047962114522,1.3101423161737973,0.0076241637410627
qiskit-gpu,zero,131072,9,Amplitude Damping,0.5,0.101600812995457,0.0027889376673824,1.3130476887586104,0.0038120958991754
qiskit-gpu,zero,131072,10,Amplitude Damping,0.5,0.2066386390069965,0.0027000727979241,1.3144982417338242,0.0019060497031512
qiskit-gpu,zero,131072,11,Amplitude Damping,0.5,0.600701453993679,0.0027116675630605,1.3152229857825293,0.0009530250707705
qiskit-gpu,zero,131072,12,Amplitude Damping,0.5,2.552509294997435,0.0027741426927995,1.3155852248079145,0.0004765125627845
qiskit-gpu,zero,131072,3,Phase Damping,0.5,0.0628842540027108,0.0031395491529461,0.8219689356866398,0.2589576356404099
qiskit-gpu,zero,131072,4,Phase Damping,0.5,0.0564707079902291,0.0027555953588079,0.9142205782582584,0.130490371084425
qiskit-gpu,zero,131072,5,Phase Damping,0.5,0.057689837005455,0.0028080732555661,0.9579378651262428,0.0653726175452244
qiskit-gpu,zero,131072,6,Phase Damping,0.5,0.0702808000060031,0.002434051880798,0.979178513993471,0.0327022688843174
qiskit-gpu,zero,131072,7,Phase Damping,0.5,0.0634894399991026,0.002258713143306,0.989642000592798,0.0163531304302497
qiskit-gpu,zero,131072,8,Phase Damping,0.5,0.0821937259897822,0.0027093482828527,0.9948342302194656,0.0081768147440925
qiskit-gpu,zero,131072,9,Phase Damping,0.5,0.1025620379950851,0.0028344817904802,0.997420428116553,0.0040884385641191
qiskit-gpu,zero,131072,10,Phase Damping,0.5,0.205040333996294,0.0026297406293791,0.9987110430019596,0.0020442231810983
qiskit-gpu,zero,131072,11,Phase Damping,0.5,0.6110986189887626,0.0027151427687491,0.9993557288234696,0.0010221120779299
qiskit-gpu,zero,131072,12,Phase Damping,0.5,2.5414232930052094,0.0027630208060683,0.9996779162532616,0.0005110560998876
qiskit-gpu,zero,131072,3,Bit Flip,0.5,0.0860057770041748,0.0035934043282658,0.8894229138221481,0.1783470869120796
qiskit-gpu,zero,131072,4,Bit Flip,0.5,0.0614136250078445,0.0020152002596791,0.9483041449706336,0.0860442948911165
qiskit-gpu,zero,131072,5,Bit Flip,0.5,0.0628291790053481,0.0027212457848219,0.9750705838972834,0.0421417679566492
qiskit-gpu,zero,131072,6,Bit Flip,0.5,0.0763618389901239,0.0028015568881555,0.9877688196841926,0.0208387372131316
qiskit-gpu,zero,131072,7,Bit Flip,0.5,0.0706569379981374,0.0027048759178301,0.993943366363601,0.0103598317793019
qiskit-gpu,zero,131072,8,Bit Flip,0.5,0.0901577300101053,0.0026758843771002,0.9969864996952492,0.0051648443635032
qiskit-gpu,zero,131072,9,Bit Flip,0.5,0.1081348919979063,0.0025737194509022,0.9984969640007106,0.002578630891469
qiskit-gpu,zero,131072,10,Bit Flip,0.5,0.2018364510004175,0.0027646214097459,0.9992494118138556,0.0012883646972634
qiskit-gpu,zero,131072,11,Bit Flip,0.5,0.6065946629969403,0.0026165152867885,0.9996249385210956,0.0006439442957824
qiskit-gpu,zero,131072,12,Bit Flip,0.5,2.551990833002492,0.0027225288870314,0.9998125274342768,0.0003219125889626
qiskit-gpu,zero,131072,3,Depolarizing,0.9,0.0855694519996177,0.0020032064654883,0.9354143366703598,0.1250000093757755
qiskit-gpu,zero,131072,4,Depolarizing,0.9,0.0686139689933043,0.0032274593337652,0.9682458365506278,0.0625000000011874
qiskit-gpu,zero,131072,5,Depolarizing,0.9,0.0638506560062524,0.0024315396253453,0.9842509842514762,0.0312500000000002
qiskit-gpu,zero,131072,6,Depolarizing,0.9,0.0629841159970965,0.0028635751149298,0.9921567416492216,0.0156249999999999
qiskit-gpu,zero,131072,7,Depolarizing,0.9,0.0708797219995176,0.0029898661729994,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,131072,8,Depolarizing,0.9,0.087585733999731,0.0029045256285377,0.998044963916957,0.0039062499999999
qiskit-gpu,zero,131072,9,Depolarizing,0.9,0.109450428004493,0.0026161148235896,0.9990229601966112,0.0019531249999999
qiskit-gpu,zero,131072,10,Depolarizing,0.9,0.2304667519929353,0.0026789497494329,0.9995115994824672,0.0009765624999999
qiskit-gpu,zero,131072,11,Depolarizing,0.9,0.6115215430036187,0.0027629997393132,0.9997558295653992,0.0004882812499999
qiskit-gpu,zero,131072,12,Depolarizing,0.9,2.6154259120085044,0.0027066614495664,0.9998779222360098,0.0002441406249999
qiskit-gpu,zero,131072,3,Amplitude Damping,0.9,0.0585258700011763,0.6221088044939895,1.2743378575995294,0.1650071528379604
qiskit-gpu,zero,131072,4,Amplitude Damping,0.9,0.0538578249979764,0.5956253105487181,1.3375141509125037,0.0825035837782444
qiskit-gpu,zero,131072,5,Amplitude Damping,0.9,0.059128288005013,0.5598838169888597,1.368008657684765,0.041251791925919
qiskit-gpu,zero,131072,6,Amplitude Damping,0.9,0.0770568979933159,0.5159450047355556,1.3830037886517497,0.0206258959631437
qiskit-gpu,zero,131072,7,Amplitude Damping,0.9,0.0659521720081102,0.4710445079947957,1.3904407126477052,0.0103129479815729
qiskit-gpu,zero,131072,8,Amplitude Damping,0.9,0.0840251080080634,0.4282160122855116,1.3941442979009977,0.0051564739907865
qiskit-gpu,zero,131072,9,Amplitude Damping,0.9,0.0981926519889384,0.391087013694838,1.3959924059108249,0.0025782369953933
qiskit-gpu,zero,131072,10,Amplitude Damping,0.9,0.2079476300132228,0.3550008437712159,1.3969155430290456,0.0012891184976967
qiskit-gpu,zero,131072,11,Amplitude Damping,0.9,0.5956357489922084,0.3223669487078063,1.3973768828966222,0.0006445592488483
qiskit-gpu,zero,131072,12,Amplitude Damping,0.9,2.557321140004205,0.2927837870771325,1.3976074957235975,0.0003222796244241
qiskit-gpu,zero,131072,3,Phase Damping,0.9,0.0521507950033992,0.0029324875802011,0.8985547079167684,0.1650504059471805
qiskit-gpu,zero,131072,4,Phase Damping,0.9,0.0566151430102763,0.0030587878317903,0.9506315085534742,0.0825252112261106
qiskit-gpu,zero,131072,5,Phase Damping,0.9,0.065192994006793,0.0029275409464085,0.975628070754836,0.0412626056543179
qiskit-gpu,zero,131072,6,Phase Damping,0.9,0.0713709159899735,0.0028739434003297,0.9878891973404632,0.0206313028273653
qiskit-gpu,zero,131072,7,Phase Damping,0.9,0.0677015269902767,0.002685915314803,0.9939630441374526,0.0103156514136837
qiskit-gpu,zero,131072,8,Phase Damping,0.9,0.0785771859955275,0.0028208751288982,0.9969860914553904,0.0051578257068418
qiskit-gpu,zero,131072,9,Phase Damping,0.9,0.1064814400015166,0.0027609133348557,0.9984941828963,0.0025789128534209
qiskit-gpu,zero,131072,10,Phase Damping,0.9,0.1997991170064779,0.0027881235831636,0.999247375097314,0.0012894564267104
qiskit-gpu,zero,131072,11,Phase Damping,0.9,0.5937362469994696,0.0028064766930877,0.9996237583808446,0.0006447282133552
qiskit-gpu,zero,131072,12,Phase Damping,0.9,2.553387526000733,0.0027681142466756,0.9998118968884776,0.0003223641066776
qiskit-gpu,zero,131072,3,Bit Flip,0.9,0.0494200219982303,0.0023767982470066,0.8560932909084198,0.2431878540205295
qiskit-gpu,zero,131072,4,Bit Flip,0.9,0.0541977640095865,0.0029742116004651,0.9243260193405444,0.1238310178068651
qiskit-gpu,zero,131072,5,Bit Flip,0.9,0.0660947300057159,0.0026137330259171,0.9644998402271656,0.0596644590103372
qiskit-gpu,zero,131072,6,Bit Flip,0.9,0.06921458299621,0.0026009858096511,0.9823814243157089,0.0296725600533773
qiskit-gpu,zero,131072,7,Bit Flip,0.9,0.0936111689952667,0.0027446103966602,0.991288391448416,0.0147281078617577
qiskit-gpu,zero,131072,8,Bit Flip,0.9,0.0774844130064593,0.0026693069835478,0.9956560181614704,0.0073486995752151
qiskit-gpu,zero,131072,9,Bit Flip,0.9,0.0903365099948132,0.0027670205792356,0.9978325739988402,0.0036688246254141
qiskit-gpu,zero,131072,10,Bit Flip,0.9,0.4632974660053151,0.0027299163434202,0.9989170937031246,0.001833358386196
qiskit-gpu,zero,131072,11,Bit Flip,0.9,0.6143448020011419,0.0028410455687209,0.9994587925593632,0.0009163724438809
qiskit-gpu,zero,131072,12,Bit Flip,0.9,2.5735499290021835,0.0027387932436156,0.9997294491776436,0.0004581185226814
qiskit-gpu,zero,131072,3,Depolarizing,1.0,0.0591552909900201,0.0032821474380739,0.9354143466934852,0.1249999999999999
qiskit-gpu,zero,131072,4,Depolarizing,1.0,0.0540939729980891,0.0033226516842446,0.9682458365518544,0.0625
qiskit-gpu,zero,131072,5,Depolarizing,1.0,0.0770769539958564,0.0033607461260335,0.9842509842514764,0.0312499999999999
qiskit-gpu,zero,131072,6,Depolarizing,1.0,0.0712597149977227,0.0028676173189407,0.9921567416492216,0.015625
qiskit-gpu,zero,131072,7,Depolarizing,1.0,0.0816581309918547,0.002769732922581,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,131072,8,Depolarizing,1.0,0.0810978679946856,0.0027365607653554,0.998044963916957,0.00390625
qiskit-gpu,zero,131072,9,Depolarizing,1.0,0.1349374970013741,0.0026596511425692,0.9990229601966112,0.0019531249999999
qiskit-gpu,zero,131072,10,Depolarizing,1.0,0.4308960580092389,0.0027279540011636,0.9995115994824672,0.0009765625
qiskit-gpu,zero,131072,11,Depolarizing,1.0,0.6042515230074059,0.0026751229249037,0.9997558295653992,0.0004882812499999
qiskit-gpu,zero,131072,12,Depolarizing,1.0,2.5343247580021853,0.0026847231208437,0.9998779222360098,0.000244140625
qiskit-gpu,zero,131072,3,Amplitude Damping,1.0,0.0619848990027094,0.9354143466934852,1.3228756555322954,0.1249999999999999
qiskit-gpu,zero,131072,4,Amplitude Damping,1.0,0.0519194960070308,0.9682458365518544,1.3693063937629153,0.0625
qiskit-gpu,zero,131072,5,Amplitude Damping,1.0,0.0563877990061882,0.9842509842514764,1.3919410907075054,0.0312499999999999
qiskit-gpu,zero,131072,6,Amplitude Damping,1.0,0.0620015040040016,0.9921567416492216,1.403121520040228,0.015625
qiskit-gpu,zero,131072,7,Amplitude Damping,1.0,0.0636509790056152,0.9960860906568269,1.4086784586980805,0.0078124999999999
qiskit-gpu,zero,131072,8,Amplitude Damping,1.0,0.0797392500098794,0.998044963916957,1.4114487238295268,0.00390625
qiskit-gpu,zero,131072,9,Amplitude Damping,1.0,0.0993431469978531,0.9990229601966112,1.4128318194321643,0.0019531249999999
qiskit-gpu,zero,131072,10,Amplitude Damping,1.0,0.2062537559977499,0.9995115994824672,1.4135228597373302,0.0009765625
qiskit-gpu,zero,131072,11,Amplitude Damping,1.0,0.6118554369895719,0.9997558295653994,1.4138682532329525,0.0004882812499999
qiskit-gpu,zero,131072,12,Amplitude Damping,1.0,2.521300066000549,0.9998779222360098,1.4140409183435958,0.000244140625
qiskit-gpu,zero,131072,3,Phase Damping,1.0,0.0619081490003736,0.0027544333244395,0.9354143466934852,0.1249999999999999
qiskit-gpu,zero,131072,4,Phase Damping,1.0,0.0519440810021478,0.0031147931722242,0.9682458365518544,0.0624999999999999
qiskit-gpu,zero,131072,5,Phase Damping,1.0,0.058796039011213,0.0025523033055398,0.9842509842514764,0.0312499999999999
qiskit-gpu,zero,131072,6,Phase Damping,1.0,0.0627039289975073,0.002672358119241,0.9921567416492216,0.0156249999999999
qiskit-gpu,zero,131072,7,Phase Damping,1.0,0.0734480359969893,0.0027237045330618,0.9960860906568266,0.0078124999999999
qiskit-gpu,zero,131072,8,Phase Damping,1.0,0.0695173349959077,0.0025963940457935,0.998044963916957,0.00390625
qiskit-gpu,zero,131072,9,Phase Damping,1.0,0.0963051350117893,0.002858163040003,0.9990229601966112,0.001953125
