target,n_bits,shots,sim_time_s,l2_error
cudaq-gpu,9,131072,0.0632052280006973,0.0029043051765082
cudaq-gpu,10,131072,0.0737578420003046,0.0027608711690226
cudaq-gpu,11,131072,0.0931983660002515,0.0027694597060159
cudaq-gpu,12,131072,0.0726137309993646,0.002755109476787
cudaq-gpu,13,131072,0.0768134800000552,0.0027490816398137
cudaq-gpu,14,131072,0.0825722330000644,0.0027876851316522
cudaq-gpu,15,131072,0.1040206429997852,0.002766368379471
cudaq-gpu,16,131072,0.1574256439998862,0.0027648319465102
cudaq-gpu,17,131072,0.1721090549999644,0.0027604073023487
cudaq-gpu,18,131072,0.2126527800000985,0.0027548559391045
cudaq-gpu,19,131072,0.3321300269999483,0.0027642634604455
cudaq-gpu,20,131072,0.2620948419998967,0.0027638633446029
cudaq-gpu,21,131072,0.2721146920002866,0.0027620304948788
cudaq-gpu,22,131072,0.2784612510004081,0.0027621569373538
cudaq-gpu,23,131072,0.3804461240006276,0.0027645371905507
cudaq-gpu,24,131072,0.3315059489996201,0.0027624098049409
cudaq-gpu,25,131072,0.3900923819992385,0.0027621990835592
cudaq-gpu,26,131072,0.4839055839993307,0.0027621990835592
cudaq-gpu,27,131072,0.7426235430002635,0.0027620304948788
cudaq-gpu,28,131072,1.1025106040005994,0.0027619251217279
cudaq-gpu,3,262144,0.0999406379996799,0.0014784892620321
cudaq-gpu,4,262144,0.0934779179997349,0.0021606817080645
cudaq-gpu,5,262144,0.119511015000171,0.0019687829610926
cudaq-gpu,6,262144,0.0962714819997927,0.0023332167903481
cudaq-gpu,7,262144,0.1038624520006123,0.0017732311577217
cudaq-gpu,8,262144,0.1014897690001817,0.0019017863230445
cudaq-gpu,9,262144,0.1108965909998005,0.0019002859963041
cudaq-gpu,10,262144,0.101934708999579,0.0020046588012591
cudaq-gpu,11,262144,0.1046682630003488,0.0019798315559014
cudaq-gpu,12,262144,0.1100426719995084,0.0019199640782627
cudaq-gpu,13,262144,0.1298711640001784,0.0019390748227432
cudaq-gpu,14,262144,0.124491835000299,0.0019545773232502
cudaq-gpu,15,262144,0.125990030000139,0.001969928283367
cudaq-gpu,16,262144,0.2242986130004283,0.0019530877467417
cudaq-gpu,17,262144,0.3274503220000042,0.0019513285839358
cudaq-gpu,18,262144,0.3591723669997009,0.0019508587086629
cudaq-gpu,19,262144,0.4286872479997328,0.0019568467443449
cudaq-gpu,20,262144,0.4406167019997156,0.0019521412756265
cudaq-gpu,21,262144,0.5873188230007145,0.0019521412756265
cudaq-gpu,22,262144,0.5321627330004048,0.001954115675971
cudaq-gpu,23,262144,0.5216799449999598,0.0019536315737866
cudaq-gpu,24,262144,0.5857839929994952,0.0019527375313751
cudaq-gpu,25,262144,0.7323173810000299,0.0019533038057496
cudaq-gpu,26,262144,0.7396671770002285,0.0019531771533678
cudaq-gpu,27,262144,0.9370980079993388,0.0019530132380934
cudaq-gpu,28,262144,1.3584314509998876,0.0019530355909863
cudaq-gpu,3,524288,0.2576974550001978,0.0013475225734755
cudaq-gpu,4,524288,0.1755906600001253,0.0010403428507107
cudaq-gpu,5,524288,0.1660488659999828,0.0013512134812826
cudaq-gpu,6,524288,0.1628709179994985,0.00148152990436
cudaq-gpu,7,524288,0.1793533390000448,0.0012675217855111
cudaq-gpu,8,524288,0.1658899040003234,0.0013670567892806
cudaq-gpu,9,524288,0.169357595999827,0.0014089071936589
cudaq-gpu,10,524288,0.1703543740004534,0.0013507018324016
cudaq-gpu,11,524288,0.1884360970007037,0.0013825949111105
cudaq-gpu,12,524288,0.1812758870000834,0.0013848822229175
cudaq-gpu,13,524288,0.1964619930004119,0.0013691920460923
cudaq-gpu,14,524288,0.1868395900000905,0.0013835760262518
cudaq-gpu,15,524288,0.3665005820002989,0.0013783388613406
cudaq-gpu,16,524288,0.3924521580001965,0.001387176253512
cudaq-gpu,17,524288,0.4614636810001684,0.0013845117772447
cudaq-gpu,18,524288,0.6062416739996479,0.0013771294884993
cudaq-gpu,19,524288,0.8090608769998653,0.0013815525357414
cudaq-gpu,20,524288,0.9499901720000709,0.0013809915387292
cudaq-gpu,21,524288,0.9723930050004128,0.0013816762931386
cudaq-gpu,22,524288,1.0336675500002457,0.0013812338752514
cudaq-gpu,23,524288,1.237310998999419,0.0013814103327043
cudaq-gpu,24,524288,1.1239352849997886,0.0013809704639784
cudaq-gpu,25,524288,1.1860256359996129,0.0013808993343199
cudaq-gpu,26,524288,1.3067072759995426,0.0013812602136159
cudaq-gpu,27,524288,1.720111450999866,0.0013809704639784
cudaq-gpu,28,524288,1.9854738379999617,0.0013810811028323
cudaq-cpu,3,1024,0.0256835999998656,0.0270632938682637
cudaq-cpu,4,1024,0.0244126699999469,0.0296849299874427
cudaq-cpu,5,1024,0.0281336369998825,0.0261675019667466
cudaq-cpu,6,1024,0.026592434000122,0.0293943690298679
cudaq-cpu,7,1024,0.0296085519994449,0.0343328043579041
cudaq-cpu,8,1024,0.0307041670002945,0.0297491136947808
cudaq-cpu,9,1024,0.1365439419996619,0.0314931943292912
cudaq-cpu,10,1024,0.0342398069997216,0.0318245522203131
cudaq-cpu,11,1024,0.0415740270000242,0.0310663549230212
cudaq-cpu,12,1024,0.0551399460000539,0.0318844291353799
cudaq-cpu,13,1024,0.0824868420004349,0.0312805026914979
cudaq-cpu,14,1024,0.1658258749994274,0.0314628978390371
cudaq-cpu,15,1024,0.2595194679997803,0.031097037750177
cudaq-cpu,16,1024,0.7822555570000986,0.0313109756677371
cudaq-cpu,17,1024,1.355154220999793,0.0311889051224049
cudaq-cpu,18,1024,3.784008040000117,0.03125
cudaq-cpu,19,1024,7.065612372999567,0.0312194675061441
cudaq-cpu,20,1024,19.2163286619998,0.0312347374838271
cudaq-cpu,21,1024,37.03872354500072,0.0312423696739187
cudaq-cpu,3,2048,0.0247750660000747,0.0216722080284884
cudaq-cpu,4,2048,0.0256749400004991,0.0170968177734488
cudaq-cpu,5,2048,0.0256553850003911,0.0196286633225017
cudaq-cpu,6,2048,0.0282060199997431,0.0181256945246783
cudaq-cpu,7,2048,0.0280798099993262,0.0244920628984071
cudaq-cpu,8,2048,0.0301580630002717,0.0209790537684969
cudaq-cpu,9,2048,0.0290061140003672,0.0235996991671769
cudaq-cpu,10,2048,0.0379266889995051,0.021606100478357
cudaq-cpu,11,2048,0.0413269540003966,0.0219237737506285
cudaq-cpu,12,2048,0.0517212929999004,0.0222797549737301
cudaq-cpu,13,2048,0.0751757919997544,0.0220214302417571
cudaq-cpu,14,2048,0.1346365139997942,0.0218911247768163
cudaq-cpu,15,2048,0.2566785840008379,0.022043072930265
cudaq-cpu,16,2048,0.6693149500006257,0.022172485429185
cudaq-cpu,17,2048,1.2580589179997332,0.0221509691840112
cudaq-cpu,18,2048,3.155733454000256,0.0221186555720822
cudaq-cpu,19,2048,7.392125545999988,0.0220970869120796
cudaq-cpu,20,2048,18.46756791200005,0.0220754971786275
cudaq-cpu,21,2048,49.41894046299967,0.0220862946833957
cudaq-cpu,3,4096,0.0292042259998197,0.0169004573240984
cudaq-cpu,4,4096,0.0265509350001593,0.0132781978914913
cudaq-cpu,5,4096,0.0316894079996927,0.0157919547156213
cudaq-cpu,6,4096,0.0271899929994106,0.0147295928994124
cudaq-cpu,7,4096,0.0851142680003249,0.0157768500209018
cudaq-cpu,8,4096,0.0333245329993587,0.0151012373966719
cudaq-cpu,9,4096,0.0425606939998033,0.0152152699715653
cudaq-cpu,10,4096,0.1694354920000478,0.0159272523733399
cudaq-cpu,11,4096,0.1546625850005512,0.0157162860736631
cudaq-cpu,12,4096,0.0630807049992654,0.0155178208809284
cudaq-cpu,13,4096,0.1072333080001044,0.0155944525612024
cudaq-cpu,14,4096,0.2029076970002279,0.0156973119196079
cudaq-cpu,15,4096,0.2908982130002187,0.015609733753072
cudaq-cpu,16,4096,1.1244940850001512,0.015632627532795
cudaq-cpu,17,4096,2.2772189150000486,0.0156135517141791
cudaq-cpu,18,4096,4.273927199999889,0.0156440618589851
cudaq-cpu,19,4096,9.781820067999432,0.0156173687419135
cudaq-cpu,20,4096,20.297493256999587,0.0156288142317179
cudaq-cpu,21,4096,50.4771661499999,0.0156173687419135
cudaq-cpu,3,8192,0.1929153559995029,0.0107102352387909
cudaq-cpu,4,8192,0.2906909400007862,0.0092064002123851
cudaq-cpu,5,8192,0.1235806519998732,0.0113885779196197
cudaq-cpu,6,8192,0.0710540529998979,0.0117657038672084
cudaq-cpu,7,8192,0.0920367059989075,0.0119566609257674
cudaq-cpu,8,8192,0.4660869669987733,0.0114342812767055
cudaq-cpu,9,8192,0.056085237998559,0.0109727563741426
cudaq-cpu,10,8192,1.1405353329992067,0.0114251552312476
cudaq-cpu,11,8192,0.1111708630014618,0.0108868653034684
cudaq-cpu,12,8192,0.1348890909994224,0.010964605260198
cudaq-cpu,13,8192,0.3444307199988543,0.0109414774610823
cudaq-cpu,14,8192,0.296504191999702,0.0109401154796914
cudaq-cpu,15,8192,1.4084273210009997,0.0110929612430042
cudaq-cpu,16,8192,1.7383897810013875,0.0110296455059341
cudaq-cpu,17,8192,3.2417483320004976,0.0110404482955029
cudaq-cpu,18,8192,6.36059266600023,0.0110606750879631
cudaq-cpu,19,8192,10.892473339999924,0.01103639848857
cudaq-cpu,20,8192,24.22255730500001,0.0110566326896721
cudaq-cpu,21,8192,50.26526530099909,0.0110390985249379
cudaq-cpu,3,16384,0.0264302810010121,0.0112410785480677
cudaq-cpu,4,16384,0.0281233669993525,0.0048568032871283
cudaq-cpu,5,16384,0.0353504159993462,0.0074916769575727
cudaq-cpu,6,16384,0.0337418750004872,0.0063411973223988
cudaq-cpu,7,16384,0.0324923089992807,0.0067982314937576
cudaq-cpu,8,16384,0.0362496120014839,0.0078125
cudaq-cpu,9,16384,0.0462540279986569,0.0079242345542565
cudaq-cpu,10,16384,0.0432889930016244,0.0079402023281003
cudaq-cpu,11,16384,0.047833594999247,0.0077430499199892
cudaq-cpu,12,16384,0.0686440280005626,0.007737274397117
cudaq-cpu,13,16384,0.1298341150013584,0.0078225071711399
cudaq-cpu,14,16384,0.225573584999438,0.0077617906894431
cudaq-cpu,15,16384,0.5613009709995822,0.0078015250365727
cudaq-cpu,16,16384,1.0405856310007948,0.0077967484947445
cudaq-cpu,17,16384,3.520033804999912,0.0078024799940444
cudaq-cpu,18,16384,5.969843675999073,0.0078129768226071
cudaq-cpu,19,16384,11.368860113001574,0.0078082072862231
cudaq-cpu,20,16384,20.086163269999812,0.0078110693575341
cudaq-cpu,21,16384,46.51447521699993,0.0078086843709567
cudaq-cpu,3,32768,0.0532530190012039,0.0050332729584923
cudaq-cpu,4,32768,0.0348389119990315,0.0054453143279894
cudaq-cpu,5,32768,0.0369151329996384,0.0065569486298543
cudaq-cpu,6,32768,0.0418228650014498,0.0056405533233907
cudaq-cpu,7,32768,0.0476815629990596,0.0051784652372568
cudaq-cpu,8,32768,0.0427910369999153,0.0056908532936352
cudaq-cpu,9,32768,0.0872951960009231,0.0052614287230628
cudaq-cpu,10,32768,0.057775744000537,0.0054182238969083
cudaq-cpu,11,32768,0.0696474619999207,0.0054777140039401
cudaq-cpu,12,32768,0.0812009649998799,0.0054006629585456
cudaq-cpu,13,32768,0.0987903789991833,0.0055254517137555
cudaq-cpu,14,32768,0.2226309810012026,0.0055153293584418
cudaq-cpu,15,32768,0.6012958730007085,0.0054714196364782
cudaq-cpu,16,32768,0.6762354769998637,0.0055237659426836
cudaq-cpu,17,32768,2.4245659099997283,0.0055459768615863
cudaq-cpu,18,32768,5.521624880000672,0.005514822752967
cudaq-cpu,19,32768,7.769623828000476,0.0055310111128951
cudaq-cpu,20,32768,19.978629956998702,0.0055197179915255
cudaq-cpu,21,32768,50.336652951998985,0.0055234287267288
cudaq-cpu,3,65536,0.0720528469992132,0.0031875168435268
cudaq-cpu,4,65536,0.2870633090005867,0.004603958746227
cudaq-cpu,5,65536,0.0547387400001753,0.0034643836420162
cudaq-cpu,6,65536,0.0498197430006257,0.003989232318848
cudaq-cpu,7,65536,0.0672625699990021,0.0038962833094526
cudaq-cpu,8,65536,0.0625954300012381,0.0038386091379924
cudaq-cpu,9,65536,0.0734677439995721,0.0038336322057181
cudaq-cpu,10,65536,0.0821272520006459,0.0038231108388346
cudaq-cpu,11,65536,0.1085590239999874,0.003920172675244
cudaq-cpu,12,65536,0.1034317970006668,0.0038905423971392
cudaq-cpu,13,65536,0.2775739460012119,0.0038701415098486
cudaq-cpu,14,65536,0.1928395380000438,0.0038963430661078
cudaq-cpu,15,65536,0.3871028499997919,0.0039260481748411
cudaq-cpu,16,65536,0.9989130410012876,0.0039030300220451
cudaq-cpu,17,65536,3.492727665001439,0.003909943741579
cudaq-cpu,18,65536,5.929423379999207,0.0039181527943613
cudaq-cpu,19,65536,10.8872385199993,0.0039024931007497
cudaq-cpu,20,65536,22.24877988800108,0.0039079781524251
cudaq-cpu,21,65536,49.08883541000069,0.0039040440052424
cudaq-cpu,3,131072,0.1819922720005706,0.0026302054101468
cudaq-cpu,4,131072,0.1578615520011226,0.0020591169068945
cudaq-cpu,5,131072,0.0834017400011362,0.0026120622468909
cudaq-cpu,6,131072,0.0882626729999174,0.0024833649900451
cudaq-cpu,7,131072,0.1018696110004384,0.0027490181186007
cudaq-cpu,8,131072,0.0969480790008674,0.0027470482324607
cudaq-cpu,9,131072,0.1443337979999341,0.0026817728747648
cudaq-cpu,10,131072,0.1067891620004957,0.0028152982712215
cudaq-cpu,11,131072,0.1191050870002072,0.0027680091051222
cudaq-cpu,12,131072,0.1570055299998785,0.0027837777799338
cudaq-cpu,13,131072,0.1906860779999988,0.0026968156037249
cudaq-cpu,14,131072,0.2527092569998785,0.0027706574556573
cudaq-cpu,15,131072,0.4080001879992778,0.0027755062017462
cudaq-cpu,16,131072,0.8927327639994473,0.0027574324859337
cudaq-cpu,17,131072,1.6425497310010542,0.0027637791023076
cudaq-cpu,18,131072,3.9269488620011535,0.0027646003551876
cudaq-cpu,19,131072,10.266745382999945,0.0027656107931795
cudaq-cpu,20,131072,21.66605804899882,0.0027618618959075
cudaq-cpu,21,131072,48.36704026900043,0.0027621147905053
cudaq-cpu,3,262144,0.1083164849987952,0.0011536416527483
cudaq-cpu,4,262144,0.1374533389989665,0.0019887491665815
cudaq-cpu,5,262144,0.194866293000814,0.0018486921892338
cudaq-cpu,6,262144,0.1205647219994716,0.0018522702430779
cudaq-cpu,7,262144,0.1305111319998104,0.0019735224870879
cudaq-cpu,8,262144,0.1431435380000039,0.0019843980377654
cudaq-cpu,9,262144,0.3597941890002403,0.0019638097091678
cudaq-cpu,10,262144,0.1937166799998522,0.0019812643025811
cudaq-cpu,11,262144,0.2144177909995051,0.0019363186882378
cudaq-cpu,12,262144,0.2388079749998723,0.0019484628227373
cudaq-cpu,13,262144,0.4472131309994438,0.0019575828105264
cudaq-cpu,14,262144,0.4582980330014834,0.0019458097316483
cudaq-cpu,15,262144,1.1308674619995145,0.0019747166448824
cudaq-cpu,16,262144,1.9989415029995143,0.0019574713031387
cudaq-cpu,17,262144,3.2182758010003454,0.0019468190796499
cudaq-cpu,18,262144,5.323976362000394,0.0019530430418938
cudaq-cpu,19,262144,11.039947581999511,0.0019511421390363
cudaq-cpu,20,262144,23.883962353998868,0.0019533783033146
cudaq-cpu,21,262144,46.81568003499888,0.0019539890762125
cudaq-cpu,3,524288,0.1662995329988916,0.0008494792076675
cudaq-cpu,4,524288,0.1967308900002535,0.0013976532289308
cudaq-cpu,5,524288,0.2309062879994599,0.0011666645254432
cudaq-cpu,6,524288,0.2235027360002277,0.0015357414042206
cudaq-cpu,7,524288,0.2505664630007231,0.0014136606191672
cudaq-cpu,8,524288,0.2532193010010815,0.0014585743295025
cudaq-cpu,9,524288,0.4083353320002061,0.0013336582090532
cudaq-cpu,10,524288,0.3589821519999532,0.0014417158664302
cudaq-cpu,11,524288,0.405380463000256,0.0013761332028818
cudaq-cpu,12,524288,0.4080176229999779,0.0014071450803847
cudaq-cpu,13,524288,0.5830445329993381,0.0013826106986329
cudaq-cpu,14,524288,0.7293795260011393,0.0013784365154455
cudaq-cpu,15,524288,0.9050490000008722,0.0013943044656051
cudaq-cpu,16,524288,1.7923166660002607,0.0013799637700215
cudaq-cpu,17,524288,3.76642304500092,0.0013820606603304
cudaq-cpu,18,524288,6.749903706999248,0.0013767041072498
cudaq-cpu,19,524288,14.694386745999507,0.0013826054361455
cudaq-cpu,20,524288,26.96517040800063,0.0013812602136159
cudaq-cpu,21,524288,50.612625316998674,0.0013807096373158
