target,n_bits,shots,sim_time_s,l2_norm
nvidia,25,32768,0.2165595830001621,0.005523597337279671
nvidia,26,32768,0.3063623220004956,0.005524103138053341
nvidia,27,32768,0.5168469179998283,0.005524271728019903
nvidia,28,32768,0.9009332120003819,0.005524271728019903
nvidia,3,65536,0.040336227999432595,0.003560304186695846
nvidia,4,65536,0.03979218199947354,0.004808334734066385
nvidia,5,65536,0.05327996300002269,0.0033690494027434716
nvidia,6,65536,0.04564340200067818,0.0036999967818310635
nvidia,7,65536,0.04400639600044087,0.003723707312902365
nvidia,8,65536,0.043436117000055674,0.003869178817999565
nvidia,9,65536,0.05364601099972788,0.0039095268810051586
nvidia,10,65536,0.04890483700000914,0.003903924726771124
nvidia,11,65536,0.0499823190002644,0.003888267611034556
nvidia,12,65536,0.05177539099986461,0.003934223624658612
nvidia,13,65536,0.06558276299983845,0.0038904825513875214
nvidia,14,65536,0.06604792899997847,0.0038730281496581207
nvidia,15,65536,0.07108408599924587,0.003924921235733863
nvidia,16,65536,0.10316117999991548,0.003923200546668843
nvidia,17,65536,0.1309478860002855,0.003908573889886822
nvidia,18,65536,0.12464659600027517,0.003907382324134515
nvidia,19,65536,0.12553135400048632,0.003901836763274346
nvidia,20,65536,0.13261513599991304,0.003907739832010659
nvidia,21,65536,0.17477332199996454,0.003907561082161195
nvidia,22,65536,0.15688691299965285,0.00390815688319876
nvidia,23,65536,0.16370206299961865,0.0039061903949004703
nvidia,24,65536,0.21701662200030114,0.003906488411303588
nvidia,25,65536,0.2891719050003303,0.0039061903949004703
nvidia,26,65536,0.3595769970006586,0.00390625
nvidia,27,65536,0.5427557510001861,0.0039060115741444967
nvidia,28,65536,0.9468783370002711,0.003906369207470617
nvidia,3,131072,0.0853869209995537,0.0021762906407938754
nvidia,4,131072,0.05894220000027417,0.003132551724622594
nvidia,5,131072,0.06110567799987621,0.003161000960519597
nvidia,6,131072,0.0627022759999818,0.002954083434750762
nvidia,7,131072,0.07024984199961182,0.002678536889585836
nvidia,8,131072,0.06526108399975783,0.002580608161869951
nvidia,9,131072,0.06320522800069739,0.0029043051765082106
nvidia,10,131072,0.07375784200030466,0.00276087116902263
nvidia,11,131072,0.09319836600025155,0.0027694597060159178
nvidia,12,131072,0.07261373099936463,0.002755109476787017
nvidia,13,131072,0.07681348000005528,0.0027490816398137315
nvidia,14,131072,0.08257223300006444,0.002787685131652283
nvidia,15,131072,0.1040206429997852,0.0027663683794710374
nvidia,16,131072,0.15742564399988623,0.0027648319465102844
