target,n_bits,shots,sim_time_s,l2_norm
qpp-cpu,12,4096,0.024918760995205957,0.015402158491784673
qpp-cpu,13,4096,0.056101901005604304,0.015563845166512918
qpp-cpu,14,4096,0.18360695999581367,0.015617368741913551
qpp-cpu,15,4096,0.3487828460056335,0.015625
qpp-cpu,16,4096,0.7270976270010578,0.01564406185898515
qpp-cpu,17,4096,1.7623693190034828,0.015636439903912027
qpp-cpu,18,4096,3.544148792003398,0.01568591641036036
qpp-cpu,19,4096,9.619921558005444,0.015613551714179181
qpp-cpu,20,4096,19.14603291599633,0.01562881423171799
qpp-cpu,21,4096,51.01131264000287,0.015621184836959366
qpp-cpu,3,8192,0.005238352001470048,0.010892338840920028
qpp-cpu,4,8192,0.00351530899934005,0.009323806862269683
qpp-cpu,5,8192,0.0038384310028050095,0.009862797791369216
qpp-cpu,6,8192,0.004049166003824212,0.012491795708462922
qpp-cpu,7,8192,0.004708417996880598,0.01075466471753748
qpp-cpu,8,8192,0.005381365001085214,0.011826339203889516
qpp-cpu,9,8192,0.006705580999550875,0.010997173466362508
qpp-cpu,10,8192,0.008943497996369842,0.010895074578459316
qpp-cpu,11,8192,0.016372136000427417,0.011047194674559342
qpp-cpu,12,8192,0.029127702000550926,0.011142552448480494
qpp-cpu,13,8192,0.05422647399973357,0.010892338840920028
qpp-cpu,14,8192,0.12452069500432117,0.011070101610111948
qpp-cpu,15,8192,0.36215618399728555,0.011043147341697892
qpp-cpu,16,8192,0.8145840659999521,0.010991752133291434
qpp-cpu,17,8192,1.7299630229972536,0.011014774370830644
qpp-cpu,18,8192,4.350042688005487,0.01103369779148112
qpp-cpu,19,8192,7.0834504699960235,0.011059327786041137
qpp-cpu,20,8192,19.880516040000657,0.011056632689672122
qpp-cpu,21,8192,48.286414115005755,0.011053936936202902
qpp-cpu,3,16384,0.006369214002916124,0.006799875233010476
qpp-cpu,4,16384,0.006572762998985127,0.006647510324952886
qpp-cpu,5,16384,0.007071715001075063,0.006718859117198505
qpp-cpu,6,16384,0.007644535005965736,0.007731012711703619
qpp-cpu,7,16384,0.00811019499815302,0.007803912211144829
qpp-cpu,8,16384,0.009630756001570262,0.008144477825767153
qpp-cpu,9,16384,0.011716495995642617,0.008190999833677149
qpp-cpu,10,16384,0.014373514997714665,0.007713163168664123
qpp-cpu,11,16384,0.019805253003141843,0.00749565395955567
qpp-cpu,12,16384,0.03239738800039049,0.00784913058599251
qpp-cpu,13,16384,0.06386153699713759,0.007744493127715772
qpp-cpu,14,16384,0.14314850699884119,0.0077622706270345275
qpp-cpu,15,16384,0.3042548689991236,0.0077521856979040175
qpp-cpu,16,16384,0.6930790549959056,0.007793881164523871
qpp-cpu,17,16384,1.5724980869999854,0.007832501556659328
qpp-cpu,18,16384,6.451982832993963,0.007841058033570178
qpp-cpu,19,16384,8.545490537995647,0.0078125
qpp-cpu,20,16384,26.59657903599873,0.007822030929492576
qpp-cpu,21,16384,50.566108291001,0.007813930380531348
qpp-cpu,3,32768,0.012249069004610647,0.003111895263477186
qpp-cpu,4,32768,0.013089865002257284,0.004658905871981998
qpp-cpu,5,32768,0.01433832899783738,0.005409622716933924
qpp-cpu,6,32768,0.014351908001117408,0.005618053226315907
qpp-cpu,7,32768,0.015957977004291024,0.005162253785900815
qpp-cpu,8,32768,0.017934505005541723,0.00578177243527
qpp-cpu,9,32768,0.020003842997539323,0.0052958330800706435
qpp-cpu,10,32768,0.027031159996113274,0.005679550043302877
qpp-cpu,11,32768,0.03564250299677951,0.005616561069495772
qpp-cpu,12,32768,0.056850749999284744,0.0054429193544014935
qpp-cpu,13,32768,0.1046227650003857,0.005500788166186451
qpp-cpu,14,32768,0.18548064900096506,0.0055481594908754015
qpp-cpu,15,32768,0.4294019289955031,0.005492485852229806
qpp-cpu,16,32768,1.327494449004007,0.005547823757645185
qpp-cpu,17,32768,2.0497640449975734,0.0055232601110308584
qpp-cpu,18,32768,5.410005124998861,0.005524103138053341
qpp-cpu,19,32768,11.963666502000706,0.0055127958655161804
qpp-cpu,20,32768,19.59850848199858,0.00552292286419122
qpp-cpu,21,32768,58.423456377997354,0.005526294406452734
qpp-cpu,3,65536,0.02097574600338703,0.002053427124728701
qpp-cpu,4,65536,0.02198810499976389,0.003944507648973886
qpp-cpu,5,65536,0.02383258199552074,0.0038741100850667298
qpp-cpu,6,65536,0.025897624000208452,0.003632745639636958
qpp-cpu,7,65536,0.028647642000578344,0.0036410680918724024
qpp-cpu,8,65536,0.02996447400073521,0.0039946565551323195
qpp-cpu,9,65536,0.03308902299613692,0.003815246542486163
qpp-cpu,10,65536,0.04155483900103718,0.0039791809147518105
qpp-cpu,11,65536,0.04840291999425972,0.003954352795059374
qpp-cpu,12,65536,0.07513613699848065,0.003885751824416151
qpp-cpu,13,65536,0.24105005300225457,0.003895028207919186
qpp-cpu,14,65536,0.20010834599816008,0.003906667210233188
qpp-cpu,15,65536,0.5018901839939645,0.0038969405822619355
qpp-cpu,16,65536,2.385863285002415,0.003924268649386054
qpp-cpu,17,65536,2.623582128006092,0.003900165587663505
qpp-cpu,18,65536,5.31159814199782,0.0039030896754075083
qpp-cpu,19,65536,12.97194523899816,0.0039060711819727603
qpp-cpu,20,65536,19.604203479997523,0.003909169536561196
qpp-cpu,21,65536,47.56245043999661,0.003905475062750369
qpp-cpu,3,131072,0.03582430400274461,0.001457434033517213
qpp-cpu,4,131072,0.03812269899935927,0.0023364141019491386
qpp-cpu,5,131072,0.0417907360024401,0.0030212209681657644
qpp-cpu,6,131072,0.04541446300572716,0.0027434012750801396
qpp-cpu,7,131072,0.049439338996307924,0.0025252258648271807
qpp-cpu,8,131072,0.056072236999170855,0.0027657581178773087
qpp-cpu,9,131072,0.062200864995247684,0.002739749463136566
qpp-cpu,10,131072,0.07040864400187274,0.0027337729268034927
qpp-cpu,11,131072,0.09264668000105303,0.002807534258073818
qpp-cpu,12,131072,0.1058795069984626,0.0027681352745071324
qpp-cpu,13,131072,0.13569537800503895,0.0027814767737036035
qpp-cpu,14,131072,0.19887875400308985,0.0027535244832658764
qpp-cpu,15,131072,0.4457056610044674,0.00277873399869316
qpp-cpu,16,131072,1.0163156500057084,0.0027672730023934706
qpp-cpu,17,131072,2.077152265002951,0.002761714363364441
qpp-cpu,18,131072,4.1260501200013096,0.002768513748162281
qpp-cpu,19,131072,9.214237464002508,0.002765631840045466
qpp-cpu,20,131072,20.00657663000311,0.0027624940889929626
qpp-cpu,21,131072,45.53050100800465,0.002761777592562251
qpp-cpu,3,262144,0.07106044499960262,0.0016364473274890015
qpp-cpu,4,262144,0.07547842400526861,0.002064086125359195
qpp-cpu,5,262144,0.079665514997032,0.002012873730069456
qpp-cpu,6,262144,0.08644917600031476,0.0016256966937118163
qpp-cpu,7,262144,0.11032724100368796,0.001901786323044524
qpp-cpu,8,262144,0.10444009600178106,0.001964320935622104
qpp-cpu,9,262144,0.11579738299769815,0.001871512405509654
qpp-cpu,10,262144,0.13115911700151628,0.0019301011109426143
qpp-cpu,11,262144,0.15149329199630301,0.0019515895768708422
qpp-cpu,12,262144,0.1967590049971477,0.0019757259557814425
qpp-cpu,13,262144,0.2555512929975521,0.0019397351121421167
qpp-cpu,14,262144,0.3003465410001809,0.001951224176986984
qpp-cpu,15,262144,0.46134134399471804,0.001945989209555994
qpp-cpu,16,262144,1.2462969990010606,0.0019525586737689313
qpp-cpu,17,262144,2.1835339390017907,0.001952908921210038
qpp-cpu,18,262144,4.751412215002347,0.001953199504384938
qpp-cpu,19,262144,9.40958622499602,0.001951649227498263
qpp-cpu,20,262144,21.047971783998946,0.0019536464710271846
qpp-cpu,21,262144,47.1843723330021,0.0019527822432170952
qpp-cpu,3,524288,0.13972712899703765,0.001078362357360288
qpp-cpu,4,524288,0.14040718100295635,0.001115696242080305
qpp-cpu,5,524288,0.1624587439946481,0.0011870146350832617
qpp-cpu,6,524288,0.18485805400268873,0.001502760758210504
qpp-cpu,7,524288,0.1748288529997808,0.0012142727282612596
qpp-cpu,8,524288,0.19776251000439515,0.001396108844422786
qpp-cpu,9,524288,0.22022448699863162,0.0014118400207357895
qpp-cpu,10,524288,0.2496879730024375,0.0013889113154728246
qpp-cpu,11,524288,0.2741163550017518,0.00136956132290263
qpp-cpu,12,524288,0.3131189940031618,0.0013895843131509857
qpp-cpu,13,524288,0.40051835399935953,0.0013690459018651092
qpp-cpu,14,524288,0.4775822670053458,0.0013896811770283937
qpp-cpu,15,524288,0.6442428779992042,0.001381257579802088
qpp-cpu,16,524288,1.9507912670014775,0.0013782068853409168
qpp-cpu,17,524288,2.990223020002304,0.001374654622720794
qpp-cpu,18,524288,5.398627019996638,0.0013819106118881346
qpp-cpu,19,524288,10.378371585000423,0.0013796210103076544
qpp-cpu,20,524288,20.99507242200343,0.0013825343906042988
qpp-cpu,21,524288,49.22440775299765,0.0013809810013940206
