target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,zero,12,65536,0.02228150099836057,0.003961059380335892
nvidia,zero,13,65536,0.024529613001504913,0.003890662085881101
nvidia,zero,14,65536,0.030280566999863368,0.0038775342222335425
nvidia,zero,15,65536,0.03494720599701395,0.003911491691897489
nvidia,zero,16,65536,0.06393846599530661,0.003918628154119756
nvidia,zero,17,65536,0.076748225998017,0.003913277027556612
nvidia,zero,18,65536,0.07788560000335565,0.0039027317415560145
nvidia,zero,19,65536,0.09645325699966634,0.0039023737748740826
nvidia,zero,20,65536,0.09086223700433038,0.0039058923557589442
nvidia,zero,21,65536,0.08754155899805482,0.0039072035579294975
nvidia,zero,22,65536,0.0961862399999518,0.0039075014970609365
nvidia,zero,23,65536,0.10844218800048111,0.003906488411303588
nvidia,zero,24,65536,0.1572941129998071,0.0039065480118560605
nvidia,zero,25,65536,0.193013632997463,0.003906488411303588
nvidia,zero,26,65536,0.26578735600196524,0.0039061903949004703
nvidia,zero,27,65536,0.4099748040025588,0.0039060711819727603
nvidia,zero,28,65536,0.7519466239973553,0.003906428809841787
nvidia,zero,3,131072,0.039217334997374564,0.002475947178775137
nvidia,zero,4,131072,0.0381523410032969,0.003320496217469461
nvidia,zero,5,131072,0.037699653999879956,0.0027855545283495815
nvidia,zero,6,131072,0.0380933129999903,0.002862822920115395
nvidia,zero,7,131072,0.03798228300001938,0.0027538415549504688
nvidia,zero,8,131072,0.03805368000030285,0.0026156697925711035
nvidia,zero,9,131072,0.038696080999216065,0.00287003179619784
nvidia,zero,10,131072,0.039840790996095166,0.0027458189858036173
nvidia,zero,11,131072,0.04103893599676667,0.0028045886747540497
nvidia,zero,12,131072,0.04177624499425292,0.0027423614286490056
nvidia,zero,13,131072,0.04710895699827233,0.002749208677836573
nvidia,zero,14,131072,0.05065856999863172,0.0027921707840724923
nvidia,zero,15,131072,0.05755398899782449,0.0027663894205731485
nvidia,zero,16,131072,0.12166549800167559,0.002765947523815424
nvidia,zero,17,131072,0.14250656500371406,0.0027603862156477966
nvidia,zero,18,131072,0.20177969499491155,0.0027543276606413467
nvidia,zero,19,131072,0.1990170510034659,0.0027655055564475566
nvidia,zero,20,131072,0.2023939459977555,0.0027629154706862815
nvidia,zero,21,131072,0.20818594500451582,0.0027604916475417016
nvidia,zero,22,131072,0.20800677600345807,0.0027627258568777963
nvidia,zero,23,131072,0.24258980799640995,0.0027638422842698497
nvidia,zero,24,131072,0.26104052099981345,0.002762599440441953
nvidia,zero,25,131072,0.29771750099462224,0.0027623044462594297
nvidia,zero,26,131072,0.37940621100278804,0.0027621358640099515
nvidia,zero,27,131072,0.5570235739942291,0.0027620515690266706
nvidia,zero,28,131072,0.906145993998507,0.0027619461966797176
nvidia,zero,3,262144,0.07769826599542284,0.0014566949847515966
nvidia,zero,4,262144,0.07578689799993299,0.002249507279719781
nvidia,zero,5,262144,0.07596316499984823,0.0018812298593044972
nvidia,zero,6,262144,0.07879610500094714,0.0023678302529628456
nvidia,zero,7,262144,0.08078700600162847,0.0017713180251492484
nvidia,zero,8,262144,0.07723269100097241,0.0018650709949459866
nvidia,zero,9,262144,0.07729282000218518,0.0019193348962313807
nvidia,zero,10,262144,0.07851301900518592,0.0020148175062760865
nvidia,zero,11,262144,0.08091319400409702,0.0019828061027438687
nvidia,zero,12,262144,0.08344011099688942,0.0019153883293092353
nvidia,zero,13,262144,0.08501273800357012,0.0019465574470903947
nvidia,zero,14,262144,0.08987928999704309,0.001954182696052203
nvidia,zero,15,262144,0.09830792499997187,0.0019699208963252926
