target,n_bits,shots,sim_time_s,l2_norm
nvidia,19,65536,0.13399654299999497,0.0039028510564872265
nvidia,20,65536,0.13122217000000092,0.003909169536561196
nvidia,21,65536,0.2145436290000191,0.003904878852524355
nvidia,22,65536,0.16353667199999222,0.003904580713271962
nvidia,23,65536,0.1938168840000003,0.0039060711819727603
nvidia,24,65536,0.2208517239999992,0.0039060711819727603
nvidia,25,65536,0.33470962599997733,0.003906428809841787
nvidia,26,65536,0.4156493170000033,0.0039061307888914043
nvidia,27,65536,0.6372091169999976,0.003906488411303588
nvidia,28,65536,1.1761717880000049,0.003906369207470617
nvidia,10,131072,0.09570523600001479,0.0026516289695923487
nvidia,11,131072,0.074501908000002,0.002761250638340038
nvidia,12,131072,0.07614634300000489,0.0028027616891626566
nvidia,13,131072,0.07797314699999447,0.0027655897461535428
nvidia,14,131072,0.10523273300000824,0.00274726011594895
nvidia,15,131072,0.10286349500000824,0.0027711196065255106
nvidia,16,131072,0.14782445699998448,0.002754602378086134
nvidia,17,131072,0.1838319340000112,0.002761651132718972
nvidia,18,131072,0.23950312299999155,0.002762810131288153
nvidia,19,131072,0.25640289699998675,0.0027626205102496467
nvidia,20,131072,0.23757898300002012,0.0027643476879802634
nvidia,21,131072,0.2536551299999985,0.002763736980197075
nvidia,22,131072,0.45813340600000174,0.0027630208060683745
nvidia,23,131072,0.3041460840000241,0.0027626626493829597
nvidia,24,131072,0.41191043599999944,0.002762430876195018
nvidia,25,131072,0.48252594900000645,0.002762599440441953
nvidia,26,131072,0.5954371610000067,0.0027618197445565843
nvidia,27,131072,0.7815396119999889,0.0027620937168398806
nvidia,28,131072,1.290074427999997,0.0027620515690266706
nvidia,10,262144,0.10639806900002213,0.0019745839963464964
nvidia,11,262144,0.15993317500002036,0.0019179469343331538
nvidia,12,262144,0.1172282100000075,0.0019505304746724817
nvidia,13,262144,0.14286108499999273,0.0019683320386131116
nvidia,14,262144,0.13170775400001844,0.0019852338423872154
nvidia,15,262144,0.15797921200001497,0.0019543018371881975
nvidia,16,262144,0.25544522499998834,0.0019556863202727878
nvidia,17,262144,0.30674462299998595,0.0019510451806474321
nvidia,18,262144,0.34190259199999673,0.001950813952734451
nvidia,19,262144,0.5563954280000019,0.00195535145458088
nvidia,20,262144,0.46754557600002045,0.0019533932024867503
nvidia,21,262144,0.5745148050000068,0.001954130569521049
nvidia,22,262144,0.5650810839999849,0.0019526182947913662
nvidia,23,262144,0.6006521140000132,0.0019537879891471464
nvidia,24,262144,0.6342483560000005,0.001953251655763477
nvidia,25,262144,0.6766786489999959,0.001953132450566386
nvidia,26,262144,0.8316871259999914,0.0019531548020950175
nvidia,27,262144,1.1536046890000193,0.001953132450566386
nvidia,28,262144,1.5681524009999919,0.00195310264813031
