target,init,n_bits,shots,sim_time_s,l2_norm
nvidia,ghz,27,32768,0.4847948719980195,0.005524946036442068
nvidia,ghz,3,65536,0.017780600996047724,0.25224572387325567
nvidia,ghz,4,65536,0.016908243000216316,0.17800950538001048
nvidia,ghz,5,65536,0.018281536998983938,0.12465939833131208
nvidia,ghz,6,65536,0.017117546005465556,0.0884138875827945
nvidia,ghz,7,65536,0.01751230899390066,0.06293464935295404
nvidia,ghz,8,65536,0.017227493997779675,0.04415835028882045
nvidia,ghz,9,65536,0.017456745998060796,0.03140658398588243
nvidia,ghz,10,65536,0.017943865997949615,0.022534819043182844
nvidia,ghz,11,65536,0.018794027004332747,0.0161457745617648
nvidia,ghz,12,65536,0.019115839000733104,0.01173431634189863
nvidia,ghz,13,65536,0.02132828700268874,0.008784796421184142
nvidia,ghz,14,65536,0.024174174999643583,0.006782802065771198
nvidia,ghz,15,65536,0.028060693002771586,0.0055282321121681325
nvidia,ghz,16,65536,0.053940541998599656,0.004782407321360961
nvidia,ghz,17,65536,0.0672935510010575,0.004361718914941412
nvidia,ghz,18,65536,0.07432644900109153,0.004141067805095058
nvidia,ghz,19,65536,0.07963758700498147,0.004030573821468241
nvidia,ghz,20,65536,0.07896178100054385,0.003963762333158123
nvidia,ghz,21,65536,0.08437963399774162,0.003940432712785394
nvidia,ghz,22,65536,0.09096768399467692,0.003923793972962365
nvidia,ghz,23,65536,0.10907761200360255,0.003915358890249792
nvidia,ghz,24,65536,0.1451612790042418,0.003910122382506077
nvidia,ghz,25,65536,0.20234418800100684,0.003908276032506975
nvidia,ghz,26,65536,0.31967451400123537,0.003907680249636014
nvidia,ghz,27,65536,0.5348732779966667,0.003906786404973501
nvidia,ghz,3,131072,0.03767824299575295,0.2501004739395582
nvidia,ghz,4,131072,0.03648100000282284,0.1774569247969988
nvidia,ghz,5,131072,0.037565393999102525,0.12465870446606005
nvidia,ghz,6,131072,0.03735297299863305,0.08863486258500904
nvidia,ghz,7,131072,0.037700330998632126,0.06275290862096898
nvidia,ghz,8,131072,0.037164241999562364,0.044211143892149904
nvidia,ghz,9,131072,0.03817788400192512,0.031216816121756388
nvidia,ghz,10,131072,0.03800736099947244,0.022275705105352366
nvidia,ghz,11,131072,0.03823042300064117,0.015858004403905324
nvidia,ghz,12,131072,0.040313684003194794,0.01139317694152488
nvidia,ghz,13,131072,0.04162022899981821,0.008249644232975731
nvidia,ghz,14,131072,0.04530863200488966,0.006190688365388611
nvidia,ghz,15,131072,0.051060642006632406,0.00480592512070108
nvidia,ghz,16,131072,0.10453950500232168,0.003918628154119756
nvidia,ghz,17,131072,0.17140880600345554,0.003382774079701508
nvidia,ghz,18,131072,0.19852040100522572,0.0030926821435933185
nvidia,ghz,19,131072,0.21283188799861819,0.00292531322713557
nvidia,ghz,20,131072,0.21376063299976522,0.002850066504570442
nvidia,ghz,21,131072,0.23520873799861874,0.00280477545847348
nvidia,ghz,22,131072,0.24034508900513174,0.002781141923293987
nvidia,ghz,23,131072,0.24872632700135,0.002774310545448688
nvidia,ghz,24,131072,0.28893787300330587,0.0027688501257584876
nvidia,ghz,25,131072,0.3836673719997634,0.0027648529993049677
nvidia,ghz,26,131072,0.46451862400135724,0.002763694857444503
nvidia,ghz,27,131072,0.6887945670023328,0.0027628311994890836
nvidia,ghz,3,262144,0.0759903319994919,0.2497317524734765
nvidia,ghz,4,262144,0.07306515900563681,0.17628577681227045
nvidia,ghz,5,262144,0.07343944000604097,0.1254787683823957
nvidia,ghz,6,262144,0.07342890400468605,0.08846814878591738
nvidia,ghz,7,262144,0.07366858999739634,0.0625923880656656
nvidia,ghz,8,262144,0.07267044499894837,0.04423529725926535
nvidia,ghz,9,262144,0.07354725199547829,0.031290013802457675
nvidia,ghz,10,262144,0.07494473199767526,0.022230135796149422
nvidia,ghz,11,262144,0.07531677700171713,0.015740419986985183
nvidia,ghz,12,262144,0.07708819999970729,0.01125552140449509
nvidia,ghz,13,262144,0.08074685899919132,0.008063068137925311
nvidia,ghz,14,262144,0.08538070500071626,0.005843583324230497
nvidia,ghz,15,262144,0.08903771200129995,0.004373167348090744
nvidia,ghz,16,262144,0.18212414099980379,0.0033878721370828135
nvidia,ghz,17,262144,0.2298359030028223,0.002754898197005356
nvidia,ghz,18,262144,0.3173675350044505,0.0023936001871765642
nvidia,ghz,19,262144,0.36091621399828,0.002182113538147199
nvidia,ghz,20,262144,0.41335435200016946,0.0020732239166726856
nvidia,ghz,21,262144,0.43162965899682604,0.002012584532382542
nvidia,ghz,22,262144,0.4546479269993142,0.00198196927433456
nvidia,ghz,23,262144,0.48082146199885756,0.001968620345221155
nvidia,ghz,24,262144,0.52985690299829,0.0019607098644855306
nvidia,ghz,25,262144,0.6023856879983214,0.001956772378829178
nvidia,ghz,26,262144,0.7067665839931578,0.0019554481994487863
nvidia,ghz,27,262144,0.9518168100039475,0.0019542497138349455
