probability,noise_model,n_bits,shots,time_s,L2_pop,Fro_norm,Fidelity
0.1,Phase,10,262144,12.245067030991777,0.017775899034123813,0.949820615736714,0.10773465263341553
0.1,BitFlip,3,262144,0.07504980900557712,0.12760492465962264,1.0635186881291738,0.2500000000000002
0.1,BitFlip,4,262144,0.0768475280056009,0.07217961767881825,1.041098496781162,0.24999999999999845
0.1,BitFlip,5,262144,0.10020451599848457,0.04047487852853558,1.0264926162423083,0.25000000000000067
0.1,BitFlip,6,262144,0.11679156799800694,0.02298878115586063,1.0170347773641606,0.25
0.1,BitFlip,7,262144,0.7006696409953292,0.01325334424811139,1.0109353256048184,0.2500000000000014
0.1,BitFlip,8,262144,0.5820007209986215,0.0074931375082224845,1.0070122883249635,0.2500000000000032
0.1,BitFlip,9,262144,2.526227336988086,0.004637849885489649,1.0044935038340714,0.2500000000000112
0.1,BitFlip,10,262144,12.731023972999537,0.003159642613084758,1.0028781618362006,0.2500000000000303
0.5,Depol,3,262144,0.1889026620046934,0.0037461880964385526,0.915997603754981,0.15333944603499838
0.5,Depol,4,262144,0.08010859299974982,0.001633162742107277,0.9382110215919768,0.10021710027601388
0.5,Depol,5,262144,0.09017791399674024,0.002645425857550298,0.9548865199466144,0.06648583099675814
0.5,Depol,6,262144,0.13019900298968423,0.0020659465007935008,0.9676426979169062,0.044270014229465596
0.5,Depol,7,262144,0.3561910880089272,0.0018905664279235115,0.9771430413510478,0.02950438015656588
0.5,Depol,8,262144,0.9216713110072305,0.0018914052278428465,0.984042672658519,0.01966809366834958
0.5,Depol,9,262144,4.232150887997705,0.0019363788092888307,0.9889595023778912,0.01311181362316638
0.5,Depol,10,262144,21.041493484008242,0.0019151983856229113,0.9924146528468109,0.008741167612816889
0.5,AmpDamp,3,262144,0.34529266800382175,0.3550794369521994,0.92030913527821,0.33872345092029826
0.5,AmpDamp,4,262144,0.07205356899066828,0.3032769917653804,0.9393461606965271,0.2791860564270913
0.5,AmpDamp,5,262144,0.07895365699368995,0.2538894585297745,0.9538059008689658,0.234578035801896
0.5,AmpDamp,6,262144,0.1008206240076106,0.21011479286637103,0.9650228416087955,0.19881058156671533
0.5,AmpDamp,7,262144,0.1909846659982577,0.17205747757844814,0.9738258360207237,0.1691733579082554
0.5,AmpDamp,8,262144,0.5891386660077842,0.13926498340201487,0.980782571100819,0.1442201114139791
0.5,AmpDamp,9,262144,3.098080070994911,0.11251793174069454,0.9862898470576534,0.12304924835441669
0.5,AmpDamp,10,262144,11.775057129998459,0.09039002840988697,0.9906385431151119,0.10502299279121292
0.5,Phase,3,262144,0.09782051300862804,0.0015499974517311022,0.9354143466934858,0.12500000000000006
0.5,Phase,4,262144,0.07795983599498868,0.0024936393291521437,0.9682458365518515,0.06249999999999982
0.5,Phase,5,262144,0.09286451899970416,0.001679064904199161,0.9842509842514675,0.031249999999999716
0.5,Phase,6,262144,0.10639475799689535,0.001794327518675497,0.9921567416493058,0.015625000000001332
0.5,Phase,7,262144,0.19897151199984364,0.002057101807052491,0.9960860906569289,0.007812500000000801
0.5,Phase,8,262144,0.569688187999418,0.0018645091419448518,0.998044963917933,0.00390625000000382
0.5,Phase,9,262144,3.7023923090018798,0.0019848892989101537,0.9990229601916831,0.0019531249999903645
0.5,Phase,10,262144,12.167707990010967,0.0019143700109364493,0.9995115994649686,0.0009765624999829033
0.5,BitFlip,3,262144,0.07030608599598054,0.0015405993890616374,1.0,0.25000000000000033
0.5,BitFlip,4,262144,0.07536843200796284,0.0020865592034529394,0.999999999999998,0.24999999999999917
0.5,BitFlip,5,262144,0.08453134600131307,0.0017421184069570724,0.9999999999999898,0.2500000000000008
0.5,BitFlip,6,262144,0.10607454100681935,0.001767839536251929,1.0000000000000848,0.2500000000000004
0.5,BitFlip,7,262144,0.20287506200838834,0.001903790015232477,1.0000000000001008,0.2500000000000017
0.5,BitFlip,8,262144,0.6152370740019251,0.0020006914349885176,1.0000000000009743,0.2500000000000038
0.5,BitFlip,9,262144,2.393830026005162,0.00200269063297655,0.9999999999950568,0.25000000000000994
0.5,BitFlip,10,262144,13.972815032000653,0.00195866781750129,0.999999999982464,0.25000000000002903
0.9,Depol,3,262144,0.0700731280085165,0.0007305518755814556,0.9545761047242094,0.11039339828220174
0.9,Depol,4,262144,0.07651155699568335,0.002050881440122176,0.988683095452158,0.04552620452736365
0.9,Depol,5,262144,0.08766611000464763,0.0013719340083611464,0.9994568797028592,0.0183589488056043
0.9,Depol,6,262144,0.12277954499586485,0.002184133227162134,1.0019029498915195,0.00735874614440306
0.9,Depol,7,262144,0.2741913749923697,0.0018155634755356814,1.0018701472877862,0.0029450233294452607
0.9,Depol,8,262144,0.9236975530075142,0.0019160264021699674,1.0013257437010805,0.001178162025543398
0.9,Depol,9,262144,4.277164922008524,0.0020611935771326943,1.000830860938308,0.0004712800847640235
0.9,Depol,10,262144,22.49482862300647,0.0018551434055994746,1.0004886596185047,0.00018851356148726268
0.9,AmpDamp,3,262144,0.06200058000104036,0.7841604784060836,1.0845197176211356,0.34068434706596845
0.9,AmpDamp,4,262144,0.06572258699452505,0.7798058312297682,1.1737590460910998,0.22041325307671453
0.9,AmpDamp,5,262144,0.07556627699523233,0.7571402942202534,1.2221232901439125,0.14401989134431525
0.9,AmpDamp,6,262144,0.09002728399354964,0.7290100532275455,1.247993570225549,0.09447379908529951
0.9,AmpDamp,7,262144,0.2879826599964872,0.6990967038748916,1.2604304207065413,0.062078684429016324
0.9,AmpDamp,8,262144,1.4474954070028616,0.6669913899710497,1.2645612175764946,0.04082418391552963
0.9,AmpDamp,9,262144,2.3730488379951566,0.6375910945728661,1.2634931145570387,0.026857014287264662
0.9,AmpDamp,10,262144,12.586921900001471,0.605196631091882,1.2591781383115324,0.017671723151226258
0.9,Phase,3,262144,0.07488594501046464,0.2006168707031728,1.1972807758711974,0.02127207793864214
0.9,Phase,4,262144,0.07416898300289176,0.1413925864034232,1.174856992125759,0.0037427693349349287
0.9,Phase,5,262144,0.08280286099761724,0.09978234913344493,1.1474043573246322,0.00045846003196767205
0.9,Phase,6,262144,0.1070189590100199,0.07067104324361197,1.1225454319217636,4.855980126651682e-05
0.9,Phase,7,262144,0.20489008999720681,0.05014079877942748,1.101515633776935,4.9288220472329e-06
0.9,Phase,8,262144,0.5816062289959518,0.0353073834455168,1.0839458943570561,4.947369345143216e-07
0.9,Phase,9,262144,2.620808993000537,0.025103254102144378,1.0693219953444117,4.9520276337334906e-08
0.9,Phase,10,262144,11.871633299990208,0.01782338256471317,1.057179501049332,4.9531935489166815e-09
0.9,BitFlip,3,262144,0.07376737298909575,0.1283858380534844,1.0635186881291743,0.24999999999999997
0.9,BitFlip,4,262144,0.0759058239927981,0.07223136817237172,1.041098496781162,0.2499999999999985
0.9,BitFlip,5,262144,0.08557625500543509,0.04113123203408378,1.0264926162423087,0.2500000000000002
0.9,BitFlip,6,262144,0.1202608369931113,0.02297744131596407,1.0170347773641606,0.25
0.9,BitFlip,7,262144,0.20623061301012058,0.013335125355386097,1.0109353256048186,0.25000000000000117
0.9,BitFlip,8,262144,0.5817941540008178,0.007540181217797705,1.0070122883249633,0.2500000000000032
0.9,BitFlip,9,262144,2.383417550008744,0.004512533727335569,1.004493503834075,0.2500000000000075
0.9,BitFlip,10,262144,14.061869244003901,0.0030541887138301914,1.0028781618362006,0.2500000000000303
1.0,Depol,3,262144,0.07310582199716009,0.003948770013665202,0.9717373469616376,0.1007285153374107
1.0,Depol,4,262144,0.07793130099889822,0.0018290031384220983,1.0045863470840712,0.03574019642048501
1.0,Depol,5,262144,0.09094821599137504,0.001861259559257098,1.0102190998936655,0.012118649089652243
1.0,Depol,6,262144,0.12226009101141244,0.001715714961092277,1.0083441324983597,0.004057264873485187
1.0,Depol,7,262144,0.2877066099899821,0.001904768151875009,1.0055393881870665,0.0013539111891435935
1.0,Depol,8,262144,0.939752751000924,0.0019351083550322556,1.0033809409536425,0.00045142814030150693
1.0,Depol,9,262144,4.691467661992647,0.001978397771633472,1.0019798160389863,0.00015048642016887633
1.0,Depol,10,262144,20.329621001001215,0.002016275913001206,1.0011337834682406,5.016300462779637e-05
1.0,AmpDamp,3,262144,0.06315555699984543,0.9354143466934853,1.224744871391589,0.24999999999999972
1.0,AmpDamp,4,262144,0.06482331799634267,0.9682458365518543,1.3228756555322927,0.12499999999999988
1.0,AmpDamp,5,262144,0.06758419099787716,0.9842509842514764,1.369306393762908,0.06249999999999991
1.0,AmpDamp,6,262144,0.11200779701175634,0.9921567416492215,1.391941090707566,0.03124999999999996
1.0,AmpDamp,7,262144,0.3699519530055113,0.9960860906568267,1.4031215200403009,0.015624999999999974
1.0,AmpDamp,8,262144,0.5473365770012606,0.998044963916957,1.408678458698774,0.007812499999999987
1.0,AmpDamp,9,262144,2.342964521012618,0.9990229601966113,1.4114487238260296,0.003906249999999992
1.0,AmpDamp,10,262144,12.302645314004621,0.9995115994824673,1.4128318194197713,0.001953124999999996
1.0,Phase,3,262144,0.07056372999795713,0.24973398362886443,1.414213562373095,7.590644365686141e-19
1.0,Phase,4,262144,0.07496228099626023,0.17636298546440138,1.4142135623730923,2.238075008897721e-18
1.0,Phase,5,262144,0.08876919800241012,0.12470709557819126,1.4142135623730878,-4.9667946042078246e-18
1.0,Phase,6,262144,0.10625110499677248,0.08823514592024725,1.4142135623731547,-1.568072010555358e-18
1.0,Phase,7,262144,0.20190637900668662,0.06250613758006889,1.4142135623731666,5.818681494660803e-19
1.0,Phase,8,262144,0.565789535001386,0.04441505742405556,1.4142135623737855,-6.132115650181351e-19
1.0,Phase,9,262144,2.388417752008536,0.031329423773151975,1.414213562369605,-1.8005946196763378e-19
1.0,Phase,10,262144,12.374585603000014,0.02214465769425322,1.4142135623607133,-6.405766416100183e-20
1.0,BitFlip,3,262144,0.07028788900061045,0.2500033403407211,1.224744871391589,0.25
1.0,BitFlip,4,262144,0.07516246099839918,0.1769082546515282,1.2247448713915876,0.2499999999999982
1.0,BitFlip,5,262144,0.082738013996277,0.12474708726914936,1.224744871391581,0.2499999999999999
1.0,BitFlip,6,262144,0.10927907199948095,0.08841242289698767,1.224744871391658,0.24999999999999978
1.0,BitFlip,7,262144,0.2004381610022392,0.06258868164850365,1.224744871391671,0.2500000000000009
1.0,BitFlip,8,262144,0.5728131320065586,0.04408698887448455,1.2247448713923834,0.2500000000000032
1.0,BitFlip,9,262144,2.9852366799896117,0.031332537033143225,1.224744871387563,0.24999999999999573
1.0,BitFlip,10,262144,13.063568673009286,0.02216503314502928,1.224744871377255,0.2500000000000466
