target,init,shots,n_bits,sim_time_s,l2_error
cudaq-gpu,ghz,32768,12,0.0116697489938815,0.0123245684155464
cudaq-gpu,ghz,32768,13,0.0137026500015053,0.0095652041133592
cudaq-gpu,ghz,32768,14,0.0154352520039537,0.0078654876509061
cudaq-gpu,ghz,32768,15,0.0181072230043355,0.0068117804803511
cudaq-gpu,ghz,32768,16,0.0341193290005321,0.0061526041127168
cudaq-gpu,ghz,32768,17,0.0340395320017705,0.005843936927376
cudaq-gpu,ghz,32768,18,0.0380145910021383,0.0056970686958601
cudaq-gpu,ghz,32768,19,0.0411603649990865,0.0056168926941569
cudaq-gpu,ghz,32768,20,0.0431030120016657,0.0055722791241717
cudaq-gpu,ghz,32768,21,0.0433535979973385,0.005543457375322
cudaq-gpu,ghz,32768,22,0.0529300409980351,0.005539760056061
cudaq-gpu,ghz,32768,23,0.0663608169998042,0.0055279794064633
cudaq-gpu,ghz,32768,24,0.1028081670010578,0.0055273054680998
cudaq-gpu,ghz,32768,25,0.1721159470034763,0.005524946036442
cudaq-gpu,ghz,32768,26,0.3076456139970105,0.0055259573447948
cudaq-gpu,ghz,32768,27,0.557289452997793,0.0055241031380533
cudaq-gpu,ghz,65536,3,0.0168037190014729,0.2512015640338182
cudaq-gpu,ghz,65536,4,0.0169940580017282,0.176612205228982
cudaq-gpu,ghz,65536,5,0.0170363919969531,0.124862030374487
cudaq-gpu,ghz,65536,6,0.0176356990050408,0.0883872254813534
cudaq-gpu,ghz,65536,7,0.0169939070037798,0.0625353616278261
cudaq-gpu,ghz,65536,8,0.0177657750027719,0.0447040855367186
cudaq-gpu,ghz,65536,9,0.0177330400038044,0.0314419335865978
cudaq-gpu,ghz,65536,10,0.0202107769946451,0.0225955515897729
cudaq-gpu,ghz,65536,11,0.0204085989971645,0.0160055314799081
cudaq-gpu,ghz,65536,12,0.0231250729993917,0.0116190443716264
cudaq-gpu,ghz,65536,13,0.0217834709983435,0.0087368527055998
cudaq-gpu,ghz,65536,14,0.0257202829961897,0.0067479741138118
cudaq-gpu,ghz,65536,15,0.0364645700028631,0.0055278109295754
cudaq-gpu,ghz,65536,16,0.066117280999606,0.0047798263293952
cudaq-gpu,ghz,65536,17,0.0702677549998043,0.0043795648669937
cudaq-gpu,ghz,65536,18,0.0872380859946133,0.0041467426199865
cudaq-gpu,ghz,65536,19,0.0865258019985049,0.0040231150896093
cudaq-gpu,ghz,65536,20,0.0859057630004827,0.0039671090893923
cudaq-gpu,ghz,65536,21,0.1030716440000105,0.0039369450019066
cudaq-gpu,ghz,65536,22,0.1028383439988829,0.0039217759572019
cudaq-gpu,ghz,65536,23,0.1163960990015766,0.0039139314465844
cudaq-gpu,ghz,65536,24,0.1656753760034917,0.0039104796398778
cudaq-gpu,ghz,65536,25,0.235015664002276,0.0039064884113035
cudaq-gpu,ghz,65536,26,0.3662082879964146,0.0039070843759154
cudaq-gpu,ghz,65536,27,0.6212861729945871,0.0039067268080579
cudaq-gpu,ghz,131072,3,0.0351837819980573,0.2504676664896991
cudaq-gpu,ghz,131072,4,0.0349393670039717,0.176257742344899
cudaq-gpu,ghz,131072,5,0.0354507299998658,0.1244546376077741
cudaq-gpu,ghz,131072,6,0.0344478929982869,0.0884128822701001
cudaq-gpu,ghz,131072,7,0.0356837170038488,0.0624728292771581
cudaq-gpu,ghz,131072,8,0.0355929439974715,0.0441735420771853
cudaq-gpu,ghz,131072,9,0.0353852180051035,0.031253859162459
cudaq-gpu,ghz,131072,10,0.0360805219970643,0.0222330217537726
cudaq-gpu,ghz,131072,11,0.037384226998256,0.0158539075364757
cudaq-gpu,ghz,131072,12,0.0380063750053523,0.011388930577032
cudaq-gpu,ghz,131072,13,0.0393373410042841,0.0082961378012483
cudaq-gpu,ghz,131072,14,0.0442693410004721,0.0061305686314218
cudaq-gpu,ghz,131072,15,0.0489626429989584,0.004784707126171
cudaq-gpu,ghz,131072,16,0.1045147280019591,0.0039114916918974
cudaq-gpu,ghz,131072,17,0.1330752790017868,0.0033808119036131
cudaq-gpu,ghz,131072,18,0.1615189270014525,0.0030839556655852
cudaq-gpu,ghz,131072,19,0.1691660880023846,0.0029258106329528
cudaq-gpu,ghz,131072,20,0.1967641029987135,0.0028478394987069
cudaq-gpu,ghz,131072,21,0.1955841239978326,0.0028063729887945
cudaq-gpu,ghz,131072,22,0.2055056109966244,0.0027818952800364
cudaq-gpu,ghz,131072,23,0.2339260389999253,0.0027724636073836
cudaq-gpu,ghz,131072,24,0.2769188120000763,0.002767756749098
cudaq-gpu,ghz,131072,25,0.3509714079991681,0.0027648740519393
cudaq-gpu,ghz,131072,26,0.5097381079976913,0.0027633578523086
cudaq-gpu,ghz,131072,27,0.765478900000744,0.00276329465927
cudaq-gpu,ghz,262144,3,0.0669107460053055,0.2490994943264216
cudaq-gpu,ghz,262144,4,0.0676507919997675,0.1770430452232937
cudaq-gpu,ghz,262144,5,0.0682969830013462,0.1251937638715533
cudaq-gpu,ghz,262144,6,0.074012841003423,0.088267079097914
cudaq-gpu,ghz,262144,7,0.0682948530011344,0.062497924978858
cudaq-gpu,ghz,262144,8,0.0680527579970657,0.0441125403261534
cudaq-gpu,ghz,262144,9,0.0683058290014742,0.0313027698174257
cudaq-gpu,ghz,262144,10,0.07002193799417,0.0222009376890399
cudaq-gpu,ghz,262144,11,0.0717380270070862,0.0157555937801979
cudaq-gpu,ghz,262144,12,0.0741822109994245,0.0112377472283399
cudaq-gpu,ghz,262144,13,0.0779631559998961,0.0080785471578308
cudaq-gpu,ghz,262144,14,0.0791455059952568,0.0058576337889522
cudaq-gpu,ghz,262144,15,0.0836986829963279,0.0043710804788645
cudaq-gpu,ghz,262144,16,0.1873227760006557,0.0033971158902599
cudaq-gpu,ghz,262144,17,0.2367247229994973,0.0027638212237762
cudaq-gpu,ghz,262144,18,0.2842851000023074,0.0023899009868892
cudaq-gpu,ghz,262144,19,0.3818745649987249,0.0021812864594978
cudaq-gpu,ghz,262144,20,0.4002565769987996,0.0020722901821928
cudaq-gpu,ghz,262144,21,0.4188377350001246,0.0020136688095498
cudaq-gpu,ghz,262144,22,0.4551490859957994,0.001983224384535
cudaq-gpu,ghz,262144,23,0.4711034720021416,0.0019682063532854
cudaq-gpu,ghz,262144,24,0.545792598000844,0.0019609176627139
cudaq-gpu,ghz,262144,25,0.618719792997581,0.0019567723788291
cudaq-gpu,ghz,262144,26,0.7500440289950348,0.0019555449395305
cudaq-gpu,ghz,262144,27,1.014849031002086,0.0019540188651289
cudaq-gpu,ghz,524288,3,0.1395360569949844,0.2498504423395943
cudaq-gpu,ghz,524288,4,0.1407453200008603,0.176411529590089
cudaq-gpu,ghz,524288,5,0.1383072819953668,0.1249361394875818
cudaq-gpu,ghz,524288,6,0.1435101230017608,0.0886162859233286
cudaq-gpu,ghz,524288,7,0.1407195499996305,0.0624120722886078
cudaq-gpu,ghz,524288,8,0.1393615810011397,0.0442800759185637
cudaq-gpu,ghz,524288,9,0.1416895560032571,0.0312015810969131
cudaq-gpu,ghz,524288,10,0.1423147079985938,0.0221311653369562
cudaq-gpu,ghz,524288,11,0.1440227230050368,0.0157017900056763
cudaq-gpu,ghz,524288,12,0.1443641240039141,0.0111092993480979
cudaq-gpu,ghz,524288,13,0.1486596260001533,0.0079387365003986
cudaq-gpu,ghz,524288,14,0.1545834879943868,0.0056983335631904
cudaq-gpu,ghz,524288,15,0.1696346129974699,0.0041463539534378
cudaq-gpu,ghz,524288,16,0.3749230800021905,0.0030815895658375
cudaq-gpu,ghz,524288,17,0.3975938299990957,0.0023910819455306
cudaq-gpu,ghz,524288,18,0.532957522002107,0.0019519083137542
cudaq-gpu,ghz,524288,19,0.6604737189991283,0.0016921396821007
cudaq-gpu,ghz,524288,20,0.8106737030029763,0.0015445944288956
cudaq-gpu,ghz,524288,21,0.9623933129987564,0.0014649058368558
cudaq-gpu,ghz,524288,22,0.9490239480001036,0.0014243948822974
cudaq-gpu,ghz,524288,23,0.997532557004888,0.0014025926506884
cudaq-gpu,ghz,524288,24,1.1957165540006829,0.0013920038879789
cudaq-gpu,ghz,524288,25,1.2671627410018118,0.0013863262776276
cudaq-gpu,ghz,524288,26,1.2797858709964205,0.0013837942494824
cudaq-gpu,ghz,524288,27,1.887874466003268,0.0013823107048729
cudaq-cpu,ghz,4096,3,0.0022015119975549,0.2507199411526765
cudaq-cpu,ghz,4096,4,0.0020281249962863,0.1750544463337432
cudaq-cpu,ghz,4096,5,0.0023454429974663,0.1253262078072351
cudaq-cpu,ghz,4096,6,0.0028073200010112,0.0891544603448276
cudaq-cpu,ghz,4096,7,0.0027412690033088,0.0650395390490236
cudaq-cpu,ghz,4096,8,0.0038856149985804,0.0459218067169979
cudaq-cpu,ghz,4096,9,0.0048879329988267,0.0358961447895786
cudaq-cpu,ghz,4096,10,0.0105756900011328,0.0267843518591845
cudaq-cpu,ghz,4096,11,0.0170327140003792,0.0219047344298417
cudaq-cpu,ghz,4096,12,0.028931000000739,0.0194670575969234
cudaq-cpu,ghz,4096,13,0.0726712780015077,0.0176761858983378
cudaq-cpu,ghz,4096,14,0.1612376999983098,0.0167374379892603
cudaq-cpu,ghz,4096,15,0.3585921490011969,0.0161354605877522
cudaq-cpu,ghz,4096,16,0.8287864369995077,0.0158409455053792
cudaq-cpu,ghz,4096,17,1.7701601730004768,0.0157162860736631
cudaq-cpu,ghz,4096,18,4.884910997003317,0.0157011085847788
cudaq-cpu,ghz,4096,19,11.419016906998875,0.0156631005198685
cudaq-cpu,ghz,4096,20,23.979169038997497,0.0156288142317179
cudaq-cpu,ghz,4096,21,47.09106373400573,0.0156288142317179
cudaq-cpu,ghz,8192,3,0.0028459760069381,0.2512202879195123
cudaq-cpu,ghz,8192,4,0.0031672710028942,0.1782631188015101
cudaq-cpu,ghz,8192,5,0.0034152899970649,0.1241843313840998
cudaq-cpu,ghz,8192,6,0.0036721549986395,0.0898450768414252
cudaq-cpu,ghz,8192,7,0.0041488250062684,0.062190241920944
cudaq-cpu,ghz,8192,8,0.0048082600042107,0.0453717469239399
cudaq-cpu,ghz,8192,9,0.0064205839953501,0.0328639036532496
cudaq-cpu,ghz,8192,10,0.0115695139975287,0.0246134436740792
cudaq-cpu,ghz,8192,11,0.0160177549987565,0.0190194792026975
cudaq-cpu,ghz,8192,12,0.0271294959966326,0.0154822504489571
cudaq-cpu,ghz,8192,13,0.0567138030019123,0.013466518916525
cudaq-cpu,ghz,8192,14,0.1481851200005621,0.0123454071091509
cudaq-cpu,ghz,8192,15,0.3026100770002813,0.0117606368110444
cudaq-cpu,ghz,8192,16,0.7399811040013446,0.0113820338876367
cudaq-cpu,ghz,8192,17,1.7056926889999886,0.0112145352322811
cudaq-cpu,ghz,8192,18,3.876725912996335,0.0111492370447074
cudaq-cpu,ghz,8192,19,8.745998402002442,0.0110835541629064
cudaq-cpu,ghz,8192,20,19.57838434199948,0.011076829928736
cudaq-cpu,ghz,8192,21,46.50094994200481,0.0110620222257902
cudaq-cpu,ghz,16384,3,0.005554891002248,0.2504541028000288
cudaq-cpu,ghz,16384,4,0.0058710890007205,0.179818333802642
cudaq-cpu,ghz,16384,5,0.0065085090027423,0.1270167558103274
cudaq-cpu,ghz,16384,6,0.0076499349961522,0.0875244566253601
cudaq-cpu,ghz,16384,7,0.0075902640019194,0.0635244922149252
cudaq-cpu,ghz,16384,8,0.0092044499979238,0.04447507494019
cudaq-cpu,ghz,16384,9,0.0108667470049113,0.0321763543395976
cudaq-cpu,ghz,16384,10,0.0185429229968576,0.0236047499321715
cudaq-cpu,ghz,16384,11,0.0312397679954301,0.0172965491728517
cudaq-cpu,ghz,16384,12,0.0334297670051455,0.0136593352440068
cudaq-cpu,ghz,16384,13,0.1852878059944487,0.0109567880858504
cudaq-cpu,ghz,16384,14,1.3253715600003488,0.0096118260180808
cudaq-cpu,ghz,16384,15,0.3255720320012187,0.008796265088039
cudaq-cpu,ghz,16384,16,0.7905131470033666,0.0083276649906301
cudaq-cpu,ghz,16384,17,1.761438144996646,0.0080686537449515
cudaq-cpu,ghz,16384,18,3.8616390519964634,0.0079341007974066
cudaq-cpu,ghz,16384,19,8.634867792003206,0.0078704591405346
cudaq-cpu,ghz,16384,20,20.11852397199982,0.0078405829187132
cudaq-cpu,ghz,16384,21,46.97898882700247,0.0078263160610411
cudaq-cpu,ghz,32768,3,0.0106032659969059,0.251632316153733
cudaq-cpu,ghz,32768,4,0.0116429670015349,0.1769621284670121
cudaq-cpu,ghz,32768,5,0.0128840789984678,0.1256142218079734
cudaq-cpu,ghz,32768,6,0.0136599260004004,0.0892200277307145
cudaq-cpu,ghz,32768,7,0.0157834519995958,0.0625246416629222
cudaq-cpu,ghz,32768,8,0.0158943470014492,0.0447010125558107
cudaq-cpu,ghz,32768,9,0.0185138640008517,0.0316636602120641
cudaq-cpu,ghz,32768,10,0.0228908080025576,0.0227558020591914
cudaq-cpu,ghz,32768,11,0.0364008280012058,0.016463717221856
cudaq-cpu,ghz,32768,12,0.0559796460001962,0.0123802859981006
cudaq-cpu,ghz,32768,13,0.0798784630023874,0.0096114384366367
cudaq-cpu,ghz,32768,14,0.1483866179987671,0.0078430769506203
cudaq-cpu,ghz,32768,15,0.3515394139976706,0.0067897325016134
cudaq-cpu,ghz,32768,16,0.7869166789969313,0.006175569563247
cudaq-cpu,ghz,32768,17,1.7222731029978604,0.0058463269228112
cudaq-cpu,ghz,32768,18,4.011328689004586,0.0056951066700772
cudaq-cpu,ghz,32768,19,8.615301555997576,0.005610090470443
cudaq-cpu,ghz,32768,20,19.249997987004463,0.0055659243726455
cudaq-cpu,ghz,32768,21,46.05475195400504,0.0055493343972259
cudaq-cpu,ghz,65536,3,0.0200965170006384,0.2493097174405035
cudaq-cpu,ghz,65536,4,0.0208549949966254,0.1778636373245267
cudaq-cpu,ghz,65536,5,0.0230834469984984,0.125960578200101
cudaq-cpu,ghz,65536,6,0.0240462660003686,0.0879991311931597
cudaq-cpu,ghz,65536,7,0.0262899240042315,0.0627179406529158
cudaq-cpu,ghz,65536,8,0.0296240759998909,0.0442237878682788
cudaq-cpu,ghz,65536,9,0.0337759210015065,0.0315040158898372
cudaq-cpu,ghz,65536,10,0.0381103160034399,0.022483948654496
cudaq-cpu,ghz,65536,11,0.0489429290028056,0.0160724527216233
cudaq-cpu,ghz,65536,12,0.0704569840017939,0.0116683950981657
cudaq-cpu,ghz,65536,13,0.1033877520021633,0.0086422688488122
cudaq-cpu,ghz,65536,14,0.1727008310044766,0.0067594885539244
cudaq-cpu,ghz,65536,15,0.3348352940010954,0.0055114441931002
cudaq-cpu,ghz,65536,16,0.8458067110041156,0.0047807030489616
cudaq-cpu,ghz,65536,17,1.8216298010011087,0.0043598501978739
cudaq-cpu,ghz,65536,18,3.8981756270004553,0.0041490440428118
cudaq-cpu,ghz,65536,19,9.225929749998611,0.0040202783014567
cudaq-cpu,ghz,65536,20,19.52411007800401,0.0039678719893507
cudaq-cpu,ghz,65536,21,46.57113537200348,0.0039364127065708
cudaq-cpu,ghz,131072,3,0.0360636440018424,0.2505378871545817
cudaq-cpu,ghz,131072,4,0.0384103279939154,0.1771596308197981
cudaq-cpu,ghz,131072,5,0.0414782359948731,0.1247527132365452
cudaq-cpu,ghz,131072,6,0.0451139529977808,0.0889408734865762
cudaq-cpu,ghz,131072,7,0.0483966440006042,0.0624778240692909
cudaq-cpu,ghz,131072,8,0.0555738340044627,0.0442393795407613
cudaq-cpu,ghz,131072,9,0.0624444089989992,0.0313773336336991
cudaq-cpu,ghz,131072,10,0.0719528030022047,0.0223064160846297
cudaq-cpu,ghz,131072,11,0.0909754820022499,0.0158694927469948
cudaq-cpu,ghz,131072,12,0.1099130090005928,0.0114249565364842
cudaq-cpu,ghz,131072,13,0.1448273439964396,0.0082683279439577
cudaq-cpu,ghz,131072,14,0.2353037639986723,0.0062061830232738
cudaq-cpu,ghz,131072,15,0.3995585770026082,0.0047847679525595
cudaq-cpu,ghz,131072,16,0.9342870819964446,0.0038924121132231
cudaq-cpu,ghz,131072,17,1.8990206829985252,0.0033873652541803
cudaq-cpu,ghz,131072,18,4.283550739004568,0.0030872192014774
cudaq-cpu,ghz,131072,19,8.893023493001238,0.0029338370182949
cudaq-cpu,ghz,131072,20,20.69044170300185,0.0028457130243447
cudaq-cpu,ghz,131072,21,47.91546904500137,0.002806144825859
cudaq-cpu,ghz,262144,3,0.0683673399980762,0.2501634429865141
cudaq-cpu,ghz,262144,4,0.0748299789993325,0.1771525865885641
cudaq-cpu,ghz,262144,5,0.080962765001459,0.1249788122455582
cudaq-cpu,ghz,262144,6,0.0885221409989753,0.0883526010447945
cudaq-cpu,ghz,262144,7,0.0992185049981344,0.0625257169073137
cudaq-cpu,ghz,262144,8,0.1048797050025314,0.0441403883873876
cudaq-cpu,ghz,262144,9,0.1199292160017648,0.0312669692123169
cudaq-cpu,ghz,262144,10,0.1467247510008746,0.0222667823457253
cudaq-cpu,ghz,262144,11,0.1686782889955793,0.0157500983069702
cudaq-cpu,ghz,262144,12,0.1910986680013593,0.0111814210487028
cudaq-cpu,ghz,262144,13,0.2592397189946496,0.0080486586796355
cudaq-cpu,ghz,262144,14,0.3360772770029143,0.0058609096186383
cudaq-cpu,ghz,262144,15,0.5806066169971018,0.0043802858303328
cudaq-cpu,ghz,262144,16,1.0659813809979823,0.0033684316870571
cudaq-cpu,ghz,262144,17,2.139517989002343,0.0027592103771453
cudaq-cpu,ghz,262144,18,4.510176188996411,0.0023927306593714
cudaq-cpu,ghz,262144,19,9.943274258999736,0.0021815132703296
cudaq-cpu,ghz,262144,20,21.586120138003025,0.0020699926682608
cudaq-cpu,ghz,262144,21,50.37153147200297,0.0020135820888626
cudaq-cpu,ghz,524288,3,0.1351755239957128,0.249487121785923
cudaq-cpu,ghz,524288,4,0.1449546360017848,0.1768222809697892
cudaq-cpu,ghz,524288,5,0.1626268320032977,0.1250737403070503
cudaq-cpu,ghz,524288,6,0.1748053679984877,0.0884075850561197
cudaq-cpu,ghz,524288,7,0.1896969419976812,0.0625620145837363
cudaq-cpu,ghz,524288,8,0.2094088770027156,0.0441412345686689
cudaq-cpu,ghz,524288,9,0.2413473560009151,0.0312938538476485
cudaq-cpu,ghz,524288,10,0.270896633999655,0.0221615852959701
cudaq-cpu,ghz,524288,11,0.3219911449996289,0.0156630914615589
cudaq-cpu,ghz,524288,12,0.3852054240051075,0.0111353339353586
cudaq-cpu,ghz,524288,13,0.4357589859937434,0.007951473607811
cudaq-cpu,ghz,524288,14,0.5612933949960279,0.0056970731658504
cudaq-cpu,ghz,524288,15,0.8272818289988209,0.0041462591939925
cudaq-cpu,ghz,524288,16,1.4712103880010543,0.0030904051293184
cudaq-cpu,ghz,524288,17,2.493931035998685,0.0023862997220244
cudaq-cpu,ghz,524288,18,5.262126227004046,0.0019539909380331
cudaq-cpu,ghz,524288,19,10.42816460699396,0.0016911009479662
cudaq-cpu,ghz,524288,20,22.56583947299805,0.0015422585632052
cudaq-cpu,ghz,524288,21,52.150855623003736,0.0014642475822369
qiskit-gpu,ghz,1024,3,0.0021871140052098,0.2509138570742457
qiskit-gpu,ghz,1024,4,0.0025288050092058,0.192459633298047
qiskit-gpu,ghz,1024,5,0.0031672949990024,0.127724519401896
qiskit-gpu,ghz,1024,6,0.0040915879944805,0.0963189687963902
qiskit-gpu,ghz,1024,7,0.004318395993323,0.06848481793862
qiskit-gpu,ghz,1024,8,0.0053635880030924,0.0534171653561615
qiskit-gpu,ghz,1024,9,0.0062774350080871,0.0434981590846095
qiskit-gpu,ghz,1024,10,0.0076144250051584,0.0381734771204923
qiskit-gpu,ghz,1024,11,0.0085479269910138,0.0355071464115192
qiskit-gpu,ghz,1024,12,0.0098961989860981,0.0337726884097472
qiskit-gpu,ghz,1024,13,0.010879562003538,0.0320931186038183
qiskit-gpu,ghz,1024,14,0.0124136340018594,0.0314022171695576
qiskit-gpu,ghz,1024,15,0.0184292279882356,0.0315839094312426
qiskit-gpu,ghz,1024,16,0.0181583630037494,0.0314022171695576
qiskit-gpu,ghz,1024,17,0.0227227049908833,0.0313718328207207
qiskit-gpu,ghz,1024,18,0.0322739289986202,0.03125
qiskit-gpu,ghz,1024,19,0.0496718939975835,0.0312194675061441
qiskit-gpu,ghz,1024,20,0.0607314689987106,0.0313262010397371
qiskit-gpu,ghz,1024,21,0.1048054449929623,0.031272879807824
qiskit-gpu,ghz,1024,22,0.1751265039929421,0.0312461850698753
qiskit-gpu,ghz,1024,23,0.3363787810085341,0.0312480925931559
qiskit-gpu,ghz,1024,24,0.6984379210043699,0.0312490463111312
qiskit-gpu,ghz,1024,25,1.4388587069988716,0.0312495231592037
qiskit-gpu,ghz,1024,26,2.994324969986337,0.0312497615805113
qiskit-gpu,ghz,1024,27,6.211238026007777,0.031249880790483
qiskit-gpu,ghz,2048,3,0.0023355830053333,0.2521233981322284
qiskit-gpu,ghz,2048,4,0.002978560005431,0.181339794146685
qiskit-gpu,ghz,2048,5,0.0037004359910497,0.1226004115037095
qiskit-gpu,ghz,2048,6,0.0043579930061241,0.0921571843360888
qiskit-gpu,ghz,2048,7,0.0047770659875823,0.0665747804014256
qiskit-gpu,ghz,2048,8,0.0057018640072783,0.0501861920215999
qiskit-gpu,ghz,2048,9,0.0067671660071937,0.0373527177712993
qiskit-gpu,ghz,2048,10,0.0079383989941561,0.0310817001227334
qiskit-gpu,ghz,2048,11,0.0103697279992047,0.026824378310196
qiskit-gpu,ghz,2048,12,0.0107361190021038,0.0244335859437437
qiskit-gpu,ghz,2048,13,0.0115193579986225,0.0234375
qiskit-gpu,ghz,2048,14,0.0140334919997258,0.0228503104624952
qiskit-gpu,ghz,2048,15,0.0172731020138598,0.0224290704645622
qiskit-gpu,ghz,2048,16,0.0197101449884939,0.0221832357257823
qiskit-gpu,ghz,2048,17,0.023264568997547,0.0221509691840112
qiskit-gpu,ghz,2048,18,0.0522128759912448,0.0221294320187981
qiskit-gpu,ghz,2048,19,0.0437012590118683,0.0222047207048868
qiskit-gpu,ghz,2048,20,0.0616498479939764,0.0220970869120796
qiskit-gpu,ghz,2048,21,0.1050500350102083,0.0221078738724058
qiskit-gpu,ghz,2048,22,0.1750961649959208,0.0221024810503052
qiskit-gpu,ghz,2048,23,0.3495917010004632,0.0220943893491186
qiskit-gpu,ghz,2048,24,0.7025215159956133,0.0221065257902147
qiskit-gpu,ghz,2048,25,1.4586376749939518,0.0220964125522133
qiskit-gpu,ghz,2048,26,3.02629995199095,0.022096749734719
qiskit-gpu,ghz,2048,27,6.240775422003935,0.0220969183240424
qiskit-gpu,ghz,4096,3,0.0033648589887889,0.247675580254088
qiskit-gpu,ghz,4096,4,0.0036139250005362,0.1760878538077114
qiskit-gpu,ghz,4096,5,0.0045144250034354,0.1245078890342403
qiskit-gpu,ghz,4096,6,0.0050869759870693,0.0892553550331833
qiskit-gpu,ghz,4096,7,0.0058533529954729,0.0637090094933597
qiskit-gpu,ghz,4096,8,0.0068075610033702,0.0469105903299822
qiskit-gpu,ghz,4096,9,0.0080040070024551,0.0357130254795615
qiskit-gpu,ghz,4096,10,0.0093901369982631,0.0277526795064476
qiskit-gpu,ghz,4096,11,0.0108965079998597,0.0220943893491186
qiskit-gpu,ghz,4096,12,0.0130084679985884,0.0191770868033744
qiskit-gpu,ghz,4096,13,0.0146993460075464,0.0176728135457557
qiskit-gpu,ghz,4096,14,0.0159114150010282,0.0165043396300347
qiskit-gpu,ghz,4096,15,0.0188071839947951,0.0161243747323812
qiskit-gpu,ghz,4096,16,0.0221739959961269,0.0158822812180572
qiskit-gpu,ghz,4096,17,0.0268060430098557,0.0157390248645373
qiskit-gpu,ghz,4096,18,0.0315215729933697,0.0156592946394771
qiskit-gpu,ghz,4096,19,0.0433371309918584,0.0156402513457489
qiskit-gpu,ghz,4096,20,0.0654970239993417,0.015632627532795
qiskit-gpu,ghz,4096,21,0.1045008129876805,0.0156288142317179
qiskit-gpu,ghz,4096,22,0.1795046620100038,0.0156440618589851
qiskit-gpu,ghz,4096,23,0.3489525309996679,0.0156211848369593
qiskit-gpu,ghz,4096,24,0.7090015650028363,0.0156269072322316
qiskit-gpu,ghz,4096,25,1.457335068989778,0.0156278607610626
qiskit-gpu,ghz,4096,26,3.0335634680086514,0.0156245231555656
qiskit-gpu,ghz,4096,27,5.28808390100312,0.0156247615796018
qiskit-gpu,ghz,8192,3,0.0037622660020133,0.2468022033947005
qiskit-gpu,ghz,8192,4,0.0052735749923158,0.1774233097638228
qiskit-gpu,ghz,8192,5,0.0046535199944628,0.1239574587280876
qiskit-gpu,ghz,8192,6,0.005328665007255,0.0879577380482021
qiskit-gpu,ghz,8192,7,0.0064811939955689,0.0629648564273176
qiskit-gpu,ghz,8192,8,0.0071868130034999,0.0459753163702795
qiskit-gpu,ghz,8192,9,0.0080238230002578,0.0330650600603205
qiskit-gpu,ghz,8192,10,0.0091508400073507,0.0241372243714362
qiskit-gpu,ghz,8192,11,0.0106780929927481,0.0188194261138689
qiskit-gpu,ghz,8192,12,0.0125349459995049,0.0157796832524989
qiskit-gpu,ghz,8192,13,0.0136653570079943,0.0136128924408697
qiskit-gpu,ghz,8192,14,0.0155762909998884,0.0124427916804902
qiskit-gpu,ghz,8192,15,0.0191908920096466,0.0117606368110444
qiskit-gpu,ghz,8192,16,0.0214769620070001,0.0114068812365465
qiskit-gpu,ghz,8192,17,0.0249273460067342,0.0112516783416044
qiskit-gpu,ghz,8192,18,0.0311116800003219,0.0111585887519789
qiskit-gpu,ghz,8192,19,0.0418194240046432,0.011079520112122
qiskit-gpu,ghz,8192,20,0.0625100979959825,0.011064716009399
qiskit-gpu,ghz,8192,21,0.1047284749947721,0.0110606750879631
qiskit-gpu,ghz,8192,22,0.1586586339981295,0.0110525888129054
qiskit-gpu,ghz,8192,23,0.3211752560018794,0.0110566326896721
qiskit-gpu,ghz,8192,24,0.6081094660039525,0.0110471946745593
qiskit-gpu,ghz,8192,25,1.2344740739936242,0.0110485434560398
qiskit-gpu,ghz,8192,26,2.5481684139958816,0.0110492177850377
qiskit-gpu,ghz,8192,27,5.291246314009186,0.0110509034275111
qiskit-gpu,ghz,16384,3,0.0064081640011863,0.2522219768578175
qiskit-gpu,ghz,16384,4,0.0065662179986247,0.1780410886847841
qiskit-gpu,ghz,16384,5,0.0075297130097169,0.12546331253716
qiskit-gpu,ghz,16384,6,0.0326328249939251,0.0885272809104021
qiskit-gpu,ghz,16384,7,0.0094027129962341,0.0636909386115525
qiskit-gpu,ghz,16384,8,0.0165597159939352,0.0447376454044269
qiskit-gpu,ghz,16384,9,0.0117574540054192,0.0317193781973732
qiskit-gpu,ghz,16384,10,0.0128570329979993,0.0232952889734715
qiskit-gpu,ghz,16384,11,0.0147709519951604,0.0173299005560159
qiskit-gpu,ghz,16384,12,0.0280372889974387,0.0134352229650896
qiskit-gpu,ghz,16384,13,0.0190808530023787,0.0111432210885512
qiskit-gpu,ghz,16384,14,0.0214703600067878,0.0095838800910109
qiskit-gpu,ghz,16384,15,0.0253245239873649,0.0087542373751206
qiskit-gpu,ghz,16384,16,0.0626919369969982,0.0082926991329486
qiskit-gpu,ghz,16384,17,0.0326310579985147,0.0080325604865049
qiskit-gpu,ghz,16384,18,0.0381477379996795,0.0079341007974066
qiskit-gpu,ghz,16384,19,0.0497340559959411,0.0078704591405346
qiskit-gpu,ghz,16384,20,0.0699609630100894,0.0078372563082395
qiskit-gpu,ghz,16384,21,0.1124233830050798,0.007827267993911
qiskit-gpu,ghz,16384,22,0.1667847449862165,0.0078263160610411
qiskit-gpu,ghz,16384,23,0.3120035179890692,0.0078167903563657
qiskit-gpu,ghz,16384,24,0.6130924460012466,0.0078134536161158
qiskit-gpu,ghz,16384,25,1.2485953150026037,0.0078144071158589
